Trade Date,M:11 Y:15
2015-02-23,
2015-02-24,
2015-02-25,
2015-02-26,
2015-02-27,19.28
2015-03-02,19.01
2015-03-03,19.1
2015-03-04,18.96
2015-03-05,18.8
2015-03-06,19.04
2015-03-09,18.93
2015-03-10,19.55
2015-03-11,19.72
2015-03-12,19.19
2015-03-13,19.43
2015-03-16,19.12
2015-03-17,19.3
2015-03-18,18.93
2015-03-19,19.21
2015-03-20,19.23
2015-03-23,19.19
2015-03-24,19.15
2015-03-25,19.5
2015-03-26,19.4
2015-03-27,19.4
2015-03-30,19.35
2015-03-31,19.52
2015-04-01,19.56
2015-04-02,19.6
2015-04-03,19.6
2015-04-06,19.37
2015-04-07,19.35
2015-04-08,19.33
2015-04-09,19.15
2015-04-10,18.7
2015-04-13,18.97
2015-04-14,19.0
2015-04-15,18.9
2015-04-16,18.9
2015-04-17,19.11
2015-04-20,18.95
2015-04-21,18.93
2015-04-22,18.9
2015-04-23,18.75
2015-04-24,18.7
2015-04-27,18.89
2015-04-28,18.5
2015-04-29,18.95
2015-04-30,18.95
2015-05-01,18.65
2015-05-04,18.61
2015-05-05,18.8
2015-05-06,18.85
2015-05-07,18.85
2015-05-08,18.55
2015-05-11,18.82
2015-05-12,18.75
2015-05-13,18.53
2015-05-14,18.5
2015-05-15,18.4
2015-05-18,18.0
2015-05-19,17.9
2015-05-20,17.95
2015-05-21,17.65
2015-05-22,17.85
2015-05-26,17.9
2015-05-27,17.8
2015-05-28,17.85
2015-05-29,17.85
2015-06-01,17.8
2015-06-02,18.0
2015-06-03,17.85
2015-06-04,18.09
2015-06-05,18.1
2015-06-08,18.27
2015-06-09,18.25
2015-06-10,17.75
2015-06-11,17.65
2015-06-12,17.75
2015-06-15,18.1
2015-06-16,17.9
2015-06-17,17.91
2015-06-18,17.63
2015-06-19,17.82
2015-06-22,17.34
2015-06-23,17.18
2015-06-24,17.33
2015-06-25,17.3
2015-06-26,17.15
2015-06-29,18.17
2015-06-30,18.1
2015-07-01,17.25
2015-07-02,17.75
2015-07-06,18.05
2015-07-07,17.65
2015-07-08,18.42
2015-07-09,18.75
2015-07-10,18.05
2015-07-13,17.02
2015-07-14,17.1
2015-07-15,16.9
2015-07-16,16.6
2015-07-17,16.57
2015-07-20,16.35
2015-07-21,16.5
2015-07-22,16.55
2015-07-23,16.6
2015-07-24,16.8
2015-07-27,17.05
2015-07-28,16.55
2015-07-29,16.6
2015-07-30,16.55
2015-07-31,16.55
2015-08-03,16.3
2015-08-04,16.45
2015-08-05,16.4
2015-08-06,16.5
2015-08-07,16.3
2015-08-10,16.15
2015-08-11,16.5
2015-08-12,16.5
2015-08-13,16.35
2015-08-14,16.35
2015-08-17,16.2
2015-08-18,16.49
2015-08-19,16.75
2015-08-20,17.5
2015-08-21,18.35
2015-08-24,21.3
2015-08-25,21.47
2015-08-26,20.7
2015-08-27,20.73
2015-08-28,21.4
2015-08-31,22.6
2015-09-01,24.65
2015-09-02,23.25
2015-09-03,23.35
2015-09-04,24.75
2015-09-08,23.2
2015-09-09,23.65
2015-09-10,23.0
2015-09-11,22.7
2015-09-14,22.65
2015-09-15,20.63
2015-09-16,19.3
2015-09-17,20.1
2015-09-18,20.95
2015-09-21,19.82
2015-09-22,21.14
2015-09-23,20.7
2015-09-24,21.19
2015-09-25,21.65
2015-09-28,22.73
2015-09-29,22.7
2015-09-30,22.14
2015-10-01,21.4
2015-10-02,20.5
2015-10-05,19.5
2015-10-06,19.95
2015-10-07,19.2
2015-10-08,18.53
2015-10-09,18.4
2015-10-12,17.2
2015-10-13,18.68
2015-10-14,18.72
2015-10-15,17.15
2015-10-16,17.1
2015-10-19,16.0
2015-10-20,17.0
2015-10-21,18.2
2015-10-22,16.05
2015-10-23,16.65
2015-10-26,16.9
2015-10-27,16.5
2015-10-28,16.0
2015-10-29,16.17
2015-10-30,16.65
2015-11-02,15.9
2015-11-03,16.13
2015-11-04,16.75
2015-11-05,16.05
2015-11-06,15.7
2015-11-09,17.04
2015-11-10,16.25
2015-11-11,16.8
2015-11-12,18.58
2015-11-13,20.34
2015-11-16,18.1
2015-11-17,18.95
2015-11-18,18.65
