Trade Date,M:08 Y:16
2015-11-23,
2015-11-24,
2015-11-25,
2015-11-27,
2015-11-30,20.32
2015-12-01,20.08
2015-12-02,20.04
2015-12-03,20.33
2015-12-04,19.94
2015-12-07,20.46
2015-12-08,20.22
2015-12-09,20.45
2015-12-10,
2015-12-11,21.79
2015-12-14,21.05
2015-12-15,20.65
2015-12-16,20.08
2015-12-17,20.75
2015-12-18,21.35
2015-12-21,20.8
2015-12-22,20.15
2015-12-23,20.15
2015-12-24,20.3
2015-12-28,20.01
2015-12-29,19.77
2015-12-30,20.1
2015-12-31,20.05
2016-01-04,20.48
2016-01-05,20.2
2016-01-06,20.44
2016-01-07,21.32
2016-01-08,22.12
2016-01-11,21.99
2016-01-12,21.34
2016-01-13,22.46
2016-01-14,22.0
2016-01-15,23.0
2016-01-19,22.9
2016-01-20,23.15
2016-01-21,23.2
2016-01-22,22.1
2016-01-25,22.61
2016-01-26,22.1
2016-01-27,22.45
2016-01-28,22.2
2016-01-29,21.4
2016-02-01,21.35
2016-02-02,21.97
2016-02-03,21.9
2016-02-04,22.15
2016-02-05,22.55
2016-02-08,22.95
2016-02-09,23.3
2016-02-10,23.35
2016-02-11,24.23
2016-02-12,24.15
2016-02-16,23.6
2016-02-17,23.05
2016-02-18,23.16
2016-02-19,22.93
2016-02-22,22.3
2016-02-23,22.74
2016-02-24,22.55
2016-02-25,22.2
2016-02-26,22.35
2016-02-29,22.65
2016-03-01,21.5
2016-03-02,21.4
2016-03-03,20.87
2016-03-04,21.19
2016-03-07,21.03
2016-03-08,21.53
2016-03-09,21.3
2016-03-10,21.25
2016-03-11,20.8
2016-03-14,20.6
2016-03-15,20.9
2016-03-16,20.5
2016-03-17,20.25
2016-03-18,20.27
2016-03-21,19.95
2016-03-22,19.95
2016-03-23,20.5
2016-03-24,20.4
2016-03-28,20.24
2016-03-29,19.6
2016-03-30,19.25
2016-03-31,19.3
2016-04-01,18.94
2016-04-04,19.25
2016-04-05,19.79
2016-04-06,19.2
2016-04-07,20.2
2016-04-08,20.1
2016-04-11,20.4
2016-04-12,20.15
2016-04-13,19.65
2016-04-14,19.62
2016-04-15,19.53
2016-04-18,18.75
2016-04-19,18.9
2016-04-20,19.1
2016-04-21,19.65
2016-04-22,19.4
2016-04-25,19.45
2016-04-26,19.35
2016-04-27,19.0
2016-04-28,19.69
2016-04-29,20.05
2016-05-02,19.55
2016-05-03,20.15
2016-05-04,20.3
2016-05-05,20.3
2016-05-06,19.85
2016-05-09,19.7
2016-05-10,19.05
2016-05-11,19.6
2016-05-12,19.3
2016-05-13,19.69
2016-05-16,19.1
2016-05-17,19.75
2016-05-18,19.89
2016-05-19,19.8
2016-05-20,19.55
2016-05-23,19.6
2016-05-24,18.85
2016-05-25,18.69
2016-05-26,18.51
2016-05-27,18.39
2016-05-31,18.26
2016-06-01,18.3
2016-06-02,18.06
2016-06-03,18.1
2016-06-06,17.96
2016-06-07,18.08
2016-06-08,18.12
2016-06-09,18.4
2016-06-10,19.3
2016-06-13,21.24
2016-06-14,20.95
2016-06-15,20.7
2016-06-16,20.4
2016-06-17,20.45
2016-06-20,19.26
2016-06-21,19.3
2016-06-22,19.68
2016-06-23,17.6
2016-06-24,22.1
2016-06-27,23.0
2016-06-28,19.35
2016-06-29,18.53
2016-06-30,18.34
2016-07-01,18.2
2016-07-05,18.3
2016-07-06,17.8
2016-07-07,17.7
2016-07-08,16.76
2016-07-11,16.75
2016-07-12,16.2
2016-07-13,16.2
2016-07-14,16.12
2016-07-15,16.3
2016-07-18,15.75
2016-07-19,15.65
2016-07-20,15.48
2016-07-21,15.85
2016-07-22,15.4
2016-07-25,15.35
2016-07-26,15.2
2016-07-27,14.8
2016-07-28,14.4
2016-07-29,13.85
2016-08-01,13.65
2016-08-02,14.25
2016-08-03,13.83
2016-08-04,13.45
2016-08-05,12.9
2016-08-08,12.5
2016-08-09,12.4
2016-08-10,12.9
2016-08-11,12.65
2016-08-12,12.35
2016-08-15,12.25
2016-08-16,12.85
2016-08-17,12.65
