Trade Date,M:01 Y:19
2018-04-23,
2018-04-24,18.95
2018-04-25,
2018-04-26,18.5
2018-04-27,18.65
2018-04-30,18.38
2018-05-01,
2018-05-02,18.24
2018-05-03,18.09
2018-05-04,18.0
2018-05-07,18.07
2018-05-08,18.07
2018-05-09,17.82
2018-05-10,17.51
2018-05-11,17.39
2018-05-14,17.15
2018-05-15,17.62
2018-05-16,17.28
2018-05-17,17.27
2018-05-18,17.4
2018-05-21,17.11
2018-05-22,17.24
2018-05-23,16.99
2018-05-24,17.05
2018-05-25,17.16
2018-05-29,17.4
2018-05-30,17.43
2018-05-31,17.55
2018-06-01,17.2
2018-06-04,16.93
2018-06-05,16.77
2018-06-06,16.49
2018-06-07,16.6
2018-06-08,16.62
2018-06-11,16.6
2018-06-12,16.57
2018-06-13,16.72
2018-06-14,16.52
2018-06-15,16.57
2018-06-18,16.5
2018-06-19,16.8
2018-06-20,16.72
2018-06-21,17.01
2018-06-22,16.95
2018-06-25,17.38
2018-06-26,17.45
2018-06-27,17.85
2018-06-28,17.55
2018-06-29,17.53
2018-07-02,17.61
2018-07-03,17.77
2018-07-05,17.5
2018-07-06,17.15
2018-07-09,16.52
2018-07-10,16.5
2018-07-11,16.6
2018-07-12,16.32
2018-07-13,16.3
2018-07-16,16.35
2018-07-17,16.41
2018-07-18,16.49
2018-07-19,16.52
2018-07-20,16.62
2018-07-23,16.56
2018-07-24,16.53
2018-07-25,16.4
2018-07-26,16.46
2018-07-27,16.62
2018-07-30,16.77
2018-07-31,16.44
2018-08-01,16.47
2018-08-02,16.38
2018-08-03,16.32
2018-08-06,16.11
2018-08-07,15.87
2018-08-08,15.9
2018-08-09,15.97
2018-08-10,16.2
2018-08-13,16.6
2018-08-14,16.23
2018-08-15,16.42
2018-08-16,16.25
2018-08-17,16.05
2018-08-20,15.93
2018-08-21,16.2
2018-08-22,16.05
2018-08-23,16.1
2018-08-24,16.07
2018-08-27,16.1
2018-08-28,16.15
2018-08-29,16.25
2018-08-30,16.6
2018-08-31,16.22
2018-09-04,16.26
2018-09-05,16.4
2018-09-06,16.77
2018-09-07,16.85
2018-09-10,16.55
2018-09-11,16.2
2018-09-12,16.0
2018-09-13,15.75
2018-09-14,15.6
2018-09-17,15.9
2018-09-18,15.9
2018-09-19,15.75
2018-09-20,15.65
2018-09-21,15.87
2018-09-24,15.6
2018-09-25,15.65
2018-09-26,15.9
2018-09-27,15.75
2018-09-28,15.71
2018-10-01,15.6
2018-10-02,15.8
2018-10-03,15.75
2018-10-04,15.9
2018-10-05,16.16
2018-10-08,16.28
2018-10-09,16.45
2018-10-10,18.0
2018-10-11,18.25
2018-10-12,17.78
2018-10-15,18.33
2018-10-16,17.6
2018-10-17,17.55
2018-10-18,18.25
2018-10-19,18.48
2018-10-22,18.46
2018-10-23,18.61
2018-10-24,19.47
2018-10-25,19.9
2018-10-26,20.15
2018-10-29,20.55
2018-10-30,20.15
2018-10-31,19.95
2018-11-01,19.37
2018-11-02,19.3
2018-11-05,19.01
2018-11-06,18.5
2018-11-07,17.62
2018-11-08,17.62
2018-11-09,18.07
2018-11-12,18.86
2018-11-13,19.17
2018-11-14,19.65
2018-11-15,19.52
2018-11-16,18.8
2018-11-19,19.63
2018-11-20,20.66
2018-11-21,20.41
2018-11-23,20.51
2018-11-26,19.65
2018-11-27,19.06
2018-11-28,18.57
2018-11-29,18.85
2018-11-30,18.23
2018-12-03,17.37
2018-12-04,19.25
2018-12-05,19.05
2018-12-06,19.45
2018-12-07,20.62
2018-12-10,20.56
2018-12-11,20.84
2018-12-12,20.55
2018-12-13,20.25
2018-12-14,20.91
2018-12-17,21.62
2018-12-18,22.15
2018-12-19,22.3
2018-12-20,22.72
2018-12-21,24.0
2018-12-24,25.95
2018-12-26,24.85
2018-12-27,25.25
2018-12-28,25.31
2018-12-31,24.25
2019-01-02,23.75
2019-01-03,24.37
2019-01-04,22.0
2019-01-07,21.35
2019-01-08,20.65
2019-01-09,20.25
2019-01-10,19.85
2019-01-11,19.05
2019-01-14,19.25
2019-01-15,18.9
2019-01-16,18.3
