Trade Date,M:07 Y:14
2013-10-21,
2013-10-22,19.2
2013-10-23,19.46
2013-10-24,19.33
2013-10-25,19.49
2013-10-28,19.5
2013-10-29,19.58
2013-10-30,19.7
2013-10-31,19.59
2013-11-01,19.75
2013-11-04,19.65
2013-11-05,19.66
2013-11-06,19.48
2013-11-07,19.77
2013-11-08,19.4
2013-11-11,19.55
2013-11-12,19.66
2013-11-13,19.75
2013-11-14,19.82
2013-11-15,19.8
2013-11-18,19.74
2013-11-19,19.75
2013-11-20,19.6
2013-11-21,19.25
2013-11-22,19.05
2013-11-25,19.1
2013-11-26,19.15
2013-11-27,19.09
2013-11-29,19.1
2013-12-02,19.05
2013-12-03,19.1
2013-12-04,18.88
2013-12-05,18.83
2013-12-06,18.62
2013-12-09,18.38
2013-12-10,18.35
2013-12-11,18.85
2013-12-12,18.95
2013-12-13,18.83
2013-12-16,18.95
2013-12-17,18.75
2013-12-18,18.28
2013-12-19,18.43
2013-12-20,18.39
2013-12-23,18.11
2013-12-24,17.75
2013-12-26,17.72
2013-12-27,17.78
2013-12-30,17.93
2013-12-31,17.66
2014-01-02,17.94
2014-01-03,17.87
2014-01-06,17.67
2014-01-07,17.37
2014-01-08,17.34
2014-01-09,17.41
2014-01-10,17.31
2014-01-13,17.65
2014-01-14,17.53
2014-01-15,17.62
2014-01-16,17.62
2014-01-17,17.72
2014-01-21,17.63
2014-01-22,17.23
2014-01-23,17.38
2014-01-24,18.17
2014-01-27,18.05
2014-01-28,17.61
2014-01-29,17.89
2014-01-30,18.06
2014-01-31,18.18
2014-02-03,18.91
2014-02-04,19.07
2014-02-05,19.5
2014-02-06,18.52
2014-02-07,17.85
2014-02-10,17.77
2014-02-11,17.38
2014-02-12,17.37
2014-02-13,17.22
2014-02-14,17.18
2014-02-18,16.9
2014-02-19,17.28
2014-02-20,17.06
2014-02-21,17.06
2014-02-24,17.08
2014-02-25,17.02
2014-02-26,17.31
2014-02-27,17.38
2014-02-28,17.48
2014-03-03,17.93
2014-03-04,17.46
2014-03-05,17.5
2014-03-06,17.38
2014-03-07,17.52
2014-03-10,17.53
2014-03-11,17.67
2014-03-12,17.68
2014-03-13,17.92
2014-03-14,18.02
2014-03-17,17.42
2014-03-18,17.28
2014-03-19,17.38
2014-03-20,17.15
2014-03-21,17.35
2014-03-24,17.35
2014-03-25,17.35
2014-03-26,17.6
2014-03-27,17.45
2014-03-28,17.35
2014-03-31,16.9
2014-04-01,16.6
2014-04-02,16.7
2014-04-03,16.55
2014-04-04,16.8
2014-04-07,16.9
2014-04-08,16.75
2014-04-09,16.6
2014-04-10,16.98
2014-04-11,17.15
2014-04-14,17.25
2014-04-15,17.1
2014-04-16,16.75
2014-04-17,16.65
2014-04-21,16.65
2014-04-22,16.45
2014-04-23,16.45
2014-04-24,16.55
2014-04-25,16.65
2014-04-28,16.35
2014-04-29,16.2
2014-04-30,16.23
2014-05-01,16.2
2014-05-02,16.3
2014-05-05,16.05
2014-05-06,16.29
2014-05-07,15.98
2014-05-08,16.0
2014-05-09,15.75
2014-05-12,15.4
2014-05-13,15.45
2014-05-14,15.45
2014-05-15,15.55
2014-05-16,15.35
2014-05-19,15.09
2014-05-20,15.15
2014-05-21,15.0
2014-05-22,15.05
2014-05-23,15.0
2014-05-27,14.61
2014-05-28,14.7
2014-05-29,14.65
2014-05-30,14.75
2014-06-02,14.7
2014-06-03,14.71
2014-06-04,14.5
2014-06-05,14.0
2014-06-06,13.25
2014-06-09,13.45
2014-06-10,13.24
2014-06-11,13.48
2014-06-12,14.12
2014-06-13,13.8
2014-06-16,13.75
2014-06-17,13.44
2014-06-18,12.65
2014-06-19,12.79
2014-06-20,12.9
2014-06-23,12.55
2014-06-24,13.05
2014-06-25,12.62
2014-06-26,12.75
2014-06-27,12.6
2014-06-30,12.45
2014-07-01,12.1
2014-07-02,11.95
2014-07-03,11.8
2014-07-07,12.1
2014-07-08,12.35
2014-07-09,12.25
2014-07-10,13.0
2014-07-11,12.65
2014-07-14,12.05
2014-07-15,12.2
2014-07-16,
