Trade Date,M:10 Y:18
2018-01-22,
2018-01-23,16.05
2018-01-24,16.15
2018-01-25,16.04
2018-01-26,16.05
2018-01-29,16.29
2018-01-30,16.39
2018-01-31,16.31
2018-02-01,16.06
2018-02-02,16.6
2018-02-05,19.25
2018-02-06,18.0
2018-02-07,18.19
2018-02-08,18.89
2018-02-09,18.16
2018-02-12,18.33
2018-02-13,18.45
2018-02-14,18.07
2018-02-15,17.65
2018-02-16,17.65
2018-02-20,17.8
2018-02-21,17.98
2018-02-22,17.72
2018-02-23,17.23
2018-02-26,17.0
2018-02-27,17.55
2018-02-28,17.87
2018-03-01,18.33
2018-03-02,18.27
2018-03-05,17.98
2018-03-06,18.16
2018-03-07,18.3
2018-03-08,18.11
2018-03-09,17.55
2018-03-12,17.79
2018-03-13,18.1
2018-03-14,18.25
2018-03-15,17.99
2018-03-16,17.95
2018-03-19,18.15
2018-03-20,18.26
2018-03-21,18.18
2018-03-22,18.58
2018-03-23,18.95
2018-03-26,18.7
2018-03-27,19.38
2018-03-28,19.75
2018-03-29,19.32
2018-04-02,19.53
2018-04-03,19.49
2018-04-04,19.35
2018-04-05,19.16
2018-04-06,19.67
2018-04-09,19.82
2018-04-10,19.62
2018-04-11,19.85
2018-04-12,19.38
2018-04-13,19.07
2018-04-16,18.75
2018-04-17,18.37
2018-04-18,18.12
2018-04-19,18.13
2018-04-20,18.28
2018-04-23,18.25
2018-04-24,18.27
2018-04-25,18.47
2018-04-26,18.11
2018-04-27,18.05
2018-04-30,18.17
2018-05-01,17.78
2018-05-02,18.0
2018-05-03,17.85
2018-05-04,17.68
2018-05-07,17.75
2018-05-08,17.7
2018-05-09,17.33
2018-05-10,16.9
2018-05-11,16.7
2018-05-14,16.35
2018-05-15,16.92
2018-05-16,16.7
2018-05-17,16.55
2018-05-18,16.71
2018-05-21,16.35
2018-05-22,16.45
2018-05-23,16.3
2018-05-24,16.25
2018-05-25,16.4
2018-05-29,16.77
2018-05-30,16.85
2018-05-31,17.0
2018-06-01,16.57
2018-06-04,16.15
2018-06-05,16.0
2018-06-06,15.7
2018-06-07,15.8
2018-06-08,15.84
2018-06-11,15.77
2018-06-12,15.75
2018-06-13,15.95
2018-06-14,15.7
2018-06-15,15.6
2018-06-18,15.45
2018-06-19,15.8
2018-06-20,15.8
2018-06-21,16.25
2018-06-22,16.1
2018-06-25,16.75
2018-06-26,16.9
2018-06-27,17.35
2018-06-28,17.1
2018-06-29,17.16
2018-07-02,17.05
2018-07-03,17.31
2018-07-05,16.95
2018-07-06,16.5
2018-07-09,15.84
2018-07-10,15.76
2018-07-11,15.85
2018-07-12,15.65
2018-07-13,15.46
2018-07-16,15.5
2018-07-17,15.5
2018-07-18,15.55
2018-07-19,15.75
2018-07-20,15.8
2018-07-23,15.65
2018-07-24,15.75
2018-07-25,15.5
2018-07-26,15.6
2018-07-27,15.95
2018-07-30,16.15
2018-07-31,15.6
2018-08-01,15.75
2018-08-02,15.6
2018-08-03,15.58
2018-08-06,15.25
2018-08-07,14.8
2018-08-08,14.9
2018-08-09,14.95
2018-08-10,15.35
2018-08-13,15.95
2018-08-14,15.35
2018-08-15,15.65
2018-08-16,15.4
2018-08-17,14.98
2018-08-20,14.85
2018-08-21,15.35
2018-08-22,15.0
2018-08-23,15.15
2018-08-24,15.12
2018-08-27,15.2
2018-08-28,15.25
2018-08-29,15.22
2018-08-30,15.7
2018-08-31,15.16
2018-09-04,15.25
2018-09-05,15.52
2018-09-06,16.0
2018-09-07,16.16
2018-09-10,15.7
2018-09-11,15.13
2018-09-12,15.0
2018-09-13,14.67
2018-09-14,14.38
2018-09-17,14.9
2018-09-18,14.65
2018-09-19,14.3
2018-09-20,13.95
2018-09-21,14.3
2018-09-24,14.0
2018-09-25,14.05
2018-09-26,14.4
2018-09-27,14.1
2018-09-28,14.0
2018-10-01,13.9
2018-10-02,13.95
2018-10-03,14.0
2018-10-04,14.7
2018-10-05,15.27
2018-10-08,15.77
2018-10-09,16.02
2018-10-10,20.4
2018-10-11,21.4
2018-10-12,20.05
2018-10-15,20.27
2018-10-16,17.7
2018-10-17,18.6
