Trade Date,M:02 Y:19
5/21/2018,17.4
5/22/2018,17.45
5/23/2018,17.23
5/24/2018,17.49
5/25/2018,17.45
5/29/2018,17.45
5/30/2018,17.65
5/31/2018,17.7
6/1/2018,17.4
6/4/2018,17.16
6/5/2018,16.92
6/6/2018,16.66
6/7/2018,16.86
6/8/2018,16.75
6/11/2018,16.7
6/12/2018,16.78
6/13/2018,16.9
6/14/2018,16.7
6/15/2018,16.75
6/18/2018,16.71
6/19/2018,16.97
6/20/2018,16.91
6/21/2018,17.19
6/22/2018,17.15
6/25/2018,17.62
6/26/2018,17.6
6/27/2018,17.98
6/28/2018,17.7
6/29/2018,17.7
7/2/2018,17.7
7/3/2018,17.9
7/5/2018,17.63
7/6/2018,17.31
7/9/2018,16.71
7/10/2018,16.69
7/11/2018,16.82
7/12/2018,16.53
7/13/2018,16.5
7/16/2018,16.55
7/17/2018,16.63
7/18/2018,16.69
7/19/2018,16.72
7/20/2018,16.81
7/23/2018,16.78
7/24/2018,16.73
7/25/2018,16.65
7/26/2018,16.65
7/27/2018,16.77
7/30/2018,16.93
7/31/2018,16.66
8/1/2018,16.67
8/2/2018,16.65
8/3/2018,16.51
8/6/2018,16.33
8/7/2018,16.07
8/8/2018,16.1
8/9/2018,16.16
8/10/2018,16.34
8/13/2018,16.77
8/14/2018,16.4
8/15/2018,16.59
8/16/2018,16.4
8/17/2018,16.22
8/20/2018,16.12
8/21/2018,16.37
8/22/2018,16.23
8/23/2018,16.28
8/24/2018,16.25
8/27/2018,16.28
8/28/2018,16.33
8/29/2018,16.4
8/30/2018,16.66
8/31/2018,16.4
9/4/2018,16.42
9/5/2018,16.6
9/6/2018,16.9
9/7/2018,17.05
9/10/2018,16.75
9/11/2018,16.42
9/12/2018,16.3
9/13/2018,16.02
9/14/2018,15.95
9/17/2018,16.12
9/18/2018,16.15
9/19/2018,16.1
9/20/2018,15.9
9/21/2018,16.11
9/24/2018,15.85
9/25/2018,15.91
9/26/2018,16.15
9/27/2018,16.05
9/28/2018,15.95
10/1/2018,15.95
10/2/2018,16.03
10/3/2018,16.05
10/4/2018,16.16
10/5/2018,16.38
10/8/2018,16.51
10/9/2018,16.62
10/10/2018,18.15
10/11/2018,18.22
10/12/2018,17.85
10/15/2018,18.38
10/16/2018,17.75
10/17/2018,17.65
10/18/2018,18.15
10/19/2018,18.4
10/22/2018,18.4
10/23/2018,18.5
10/24/2018,19.31
10/25/2018,19.66
10/26/2018,19.9
10/29/2018,20.3
10/30/2018,19.95
10/31/2018,19.8
11/1/2018,19.31
11/2/2018,19.3
11/5/2018,18.95
11/6/2018,18.5
11/7/2018,17.76
11/8/2018,17.76
11/9/2018,18.2
11/12/2018,18.8
11/13/2018,19.11
11/14/2018,19.56
11/15/2018,19.48
11/16/2018,18.86
11/19/2018,19.54
11/20/2018,20.52
11/21/2018,20.3
11/23/2018,20.41
11/26/2018,19.73
11/27/2018,19.17
11/28/2018,18.72
11/29/2018,18.95
11/30/2018,18.4
12/3/2018,17.67
12/4/2018,19.11
12/5/2018,19
12/6/2018,19.23
12/7/2018,20.21
12/10/2018,20.2
12/11/2018,20.54
12/12/2018,20.37
12/13/2018,20.2
12/14/2018,20.7
12/17/2018,21.2
12/18/2018,21.77
12/19/2018,21.95
12/20/2018,22.1
12/21/2018,22.76
12/24/2018,23.35
12/26/2018,22.75
12/27/2018,23.1
12/28/2018,23.04
12/31/2018,22.3
1/2/2019,22.35
1/3/2019,22.8
1/4/2019,21.3
1/7/2019,20.95
1/8/2019,20.65
1/9/2019,20.3
1/10/2019,20
1/11/2019,19.45
1/14/2019,19.55
1/15/2019,18.85
1/16/2019,18.85
1/17/2019,18.6
1/18/2019,18.25
1/22/2019,20.04
1/23/2019,19.75
1/24/2019,19.25
1/25/2019,18.2
1/28/2019,19.15
1/29/2019,18.85
1/30/2019,17.95
1/31/2019,17.1
2/1/2019,17
2/4/2019,16.55
2/5/2019,16.55
2/6/2019,16.35
2/7/2019,17.23
2/8/2019,16.65
2/11/2019,16.3
2/12/2019,15.74
2/13/2019,15.6
