Trade Date,M:09 Y:18
2017-12-26,
2017-12-27,16.26
2017-12-28,16.25
2017-12-29,16.17
2018-01-02,16.08
2018-01-03,15.94
2018-01-04,
2018-01-05,15.85
2018-01-08,15.74
2018-01-09,15.78
2018-01-10,15.75
2018-01-11,15.52
2018-01-12,15.39
2018-01-16,15.88
2018-01-17,15.73
2018-01-18,15.63
2018-01-19,15.65
2018-01-22,15.53
2018-01-23,15.71
2018-01-24,15.73
2018-01-25,15.79
2018-01-26,15.7
2018-01-29,16.0
2018-01-30,16.1
2018-01-31,15.86
2018-02-01,15.78
2018-02-02,16.2
2018-02-05,18.0
2018-02-06,18.9
2018-02-07,18.0
2018-02-08,18.83
2018-02-09,17.96
2018-02-12,18.13
2018-02-13,18.37
2018-02-14,17.94
2018-02-15,17.55
2018-02-16,17.57
2018-02-20,17.7
2018-02-21,17.89
2018-02-22,17.6
2018-02-23,17.1
2018-02-26,16.8
2018-02-27,17.34
2018-02-28,17.72
2018-03-01,18.26
2018-03-02,18.2
2018-03-05,17.82
2018-03-06,18.0
2018-03-07,18.15
2018-03-08,17.97
2018-03-09,17.29
2018-03-12,17.54
2018-03-13,17.8
2018-03-14,17.97
2018-03-15,17.7
2018-03-16,17.6
2018-03-19,17.89
2018-03-20,17.96
2018-03-21,17.92
2018-03-22,18.29
2018-03-23,18.81
2018-03-26,18.49
2018-03-27,19.18
2018-03-28,19.52
2018-03-29,19.06
2018-04-02,19.32
2018-04-03,19.3
2018-04-04,19.06
2018-04-05,18.88
2018-04-06,19.44
2018-04-09,19.55
2018-04-10,19.31
2018-04-11,19.55
2018-04-12,19.06
2018-04-13,18.71
2018-04-16,18.36
2018-04-17,17.98
2018-04-18,17.65
2018-04-19,17.65
2018-04-20,17.88
2018-04-23,17.85
2018-04-24,17.87
2018-04-25,18.1
2018-04-26,17.7
2018-04-27,17.66
2018-04-30,17.8
2018-05-01,17.35
2018-05-02,17.59
2018-05-03,17.45
2018-05-04,17.27
2018-05-07,17.3
2018-05-08,17.25
2018-05-09,16.86
2018-05-10,16.43
2018-05-11,16.2
2018-05-14,15.85
2018-05-15,16.45
2018-05-16,16.15
2018-05-17,16.0
2018-05-18,16.18
2018-05-21,15.8
2018-05-22,15.9
2018-05-23,15.72
2018-05-24,15.66
2018-05-25,15.83
2018-05-29,16.35
2018-05-30,16.45
2018-05-31,16.5
2018-06-01,16.06
2018-06-04,15.65
2018-06-05,15.45
2018-06-06,15.2
2018-06-07,15.25
2018-06-08,15.31
2018-06-11,15.2
2018-06-12,15.25
2018-06-13,15.35
2018-06-14,15.05
2018-06-15,15.01
2018-06-18,14.85
2018-06-19,15.25
2018-06-20,15.2
2018-06-21,15.8
2018-06-22,15.57
2018-06-25,16.45
2018-06-26,16.55
2018-06-27,17.05
2018-06-28,16.75
2018-06-29,16.79
2018-07-02,16.7
2018-07-03,16.98
2018-07-05,16.55
2018-07-06,15.99
2018-07-09,15.3
2018-07-10,15.2
2018-07-11,15.3
2018-07-12,15.0
2018-07-13,14.8
2018-07-16,14.85
2018-07-17,14.7
2018-07-18,14.85
2018-07-19,15.05
2018-07-20,15.13
2018-07-23,15.0
2018-07-24,15.05
2018-07-25,14.8
2018-07-26,14.87
2018-07-27,15.25
2018-07-30,15.6
2018-07-31,15.05
2018-08-01,15.15
2018-08-02,14.85
2018-08-03,14.8
2018-08-06,14.4
2018-08-07,13.95
2018-08-08,14.0
2018-08-09,14.1
2018-08-10,14.6
2018-08-13,15.46
2018-08-14,14.73
2018-08-15,15.25
2018-08-16,14.8
2018-08-17,14.3
2018-08-20,14.2
2018-08-21,14.85
2018-08-22,14.15
2018-08-23,14.22
2018-08-24,14.1
2018-08-27,14.15
2018-08-28,14.15
2018-08-29,13.95
2018-08-30,14.55
2018-08-31,13.98
2018-09-04,14.25
2018-09-05,14.6
2018-09-06,15.2
2018-09-07,15.45
2018-09-10,14.75
2018-09-11,14.2
2018-09-12,14.05
2018-09-13,13.42
2018-09-14,12.95
2018-09-17,13.55
2018-09-18,12.95
2018-09-19,12.55
