Trade Date,M:12 Y:18
2018-03-26,
2018-03-27,19.04
2018-03-28,19.3
2018-03-29,18.89
2018-04-02,19.4
2018-04-03,18.97
2018-04-04,18.98
2018-04-05,18.85
2018-04-06,19.25
2018-04-09,19.27
2018-04-10,19.23
2018-04-11,19.5
2018-04-12,19.1
2018-04-13,18.81
2018-04-16,18.6
2018-04-17,18.22
2018-04-18,18.04
2018-04-19,18.08
2018-04-20,18.16
2018-04-23,18.15
2018-04-24,18.23
2018-04-25,18.31
2018-04-26,17.95
2018-04-27,17.98
2018-04-30,18.07
2018-05-01,17.71
2018-05-02,17.91
2018-05-03,17.81
2018-05-04,17.64
2018-05-07,17.65
2018-05-08,17.65
2018-05-09,17.38
2018-05-10,17.04
2018-05-11,16.86
2018-05-14,16.6
2018-05-15,17.05
2018-05-16,16.76
2018-05-17,16.66
2018-05-18,16.82
2018-05-21,16.48
2018-05-22,16.66
2018-05-23,16.47
2018-05-24,16.48
2018-05-25,16.63
2018-05-29,16.87
2018-05-30,16.91
2018-05-31,17.05
2018-06-01,16.69
2018-06-04,16.38
2018-06-05,16.18
2018-06-06,15.92
2018-06-07,16.05
2018-06-08,16.05
2018-06-11,15.97
2018-06-12,15.98
2018-06-13,16.14
2018-06-14,15.95
2018-06-15,15.95
2018-06-18,15.89
2018-06-19,16.15
2018-06-20,16.11
2018-06-21,16.42
2018-06-22,16.35
2018-06-25,16.83
2018-06-26,16.9
2018-06-27,17.3
2018-06-28,17.02
2018-06-29,17.07
2018-07-02,17.1
2018-07-03,17.28
2018-07-05,17.02
2018-07-06,16.6
2018-07-09,15.99
2018-07-10,15.95
2018-07-11,16.04
2018-07-12,15.77
2018-07-13,15.76
2018-07-16,15.77
2018-07-17,15.83
2018-07-18,15.91
2018-07-19,15.95
2018-07-20,16.05
2018-07-23,15.99
2018-07-24,15.95
2018-07-25,15.9
2018-07-26,15.95
2018-07-27,16.12
2018-07-30,16.26
2018-07-31,15.95
2018-08-01,16.0
2018-08-02,15.9
2018-08-03,15.83
2018-08-06,15.6
2018-08-07,15.35
2018-08-08,15.35
2018-08-09,15.45
2018-08-10,15.66
2018-08-13,16.2
2018-08-14,15.8
2018-08-15,15.96
2018-08-16,15.8
2018-08-17,15.55
2018-08-20,15.5
2018-08-21,15.75
2018-08-22,15.5
2018-08-23,15.7
2018-08-24,15.61
2018-08-27,15.7
2018-08-28,15.8
2018-08-29,15.8
2018-08-30,16.15
2018-08-31,15.75
2018-09-04,15.75
2018-09-05,16.05
2018-09-06,16.35
2018-09-07,16.42
2018-09-10,16.02
2018-09-11,15.75
2018-09-12,15.45
2018-09-13,15.2
2018-09-14,15.1
2018-09-17,15.4
2018-09-18,15.35
2018-09-19,15.25
2018-09-20,15.15
2018-09-21,15.4
2018-09-24,15.1
2018-09-25,15.2
2018-09-26,15.45
2018-09-27,15.25
2018-09-28,15.22
2018-10-01,15.15
2018-10-02,15.15
2018-10-03,15.2
2018-10-04,15.4
2018-10-05,15.7
2018-10-08,15.81
2018-10-09,16.0
2018-10-10,17.8
2018-10-11,18.1
2018-10-12,17.56
2018-10-15,18.15
2018-10-16,17.15
2018-10-17,17.15
2018-10-18,18.06
2018-10-19,18.26
2018-10-22,18.25
2018-10-23,18.47
2018-10-24,19.46
2018-10-25,19.92
2018-10-26,20.26
2018-10-29,20.67
2018-10-30,20.13
2018-10-31,19.8
2018-11-01,19.12
2018-11-02,19.12
2018-11-05,18.8
2018-11-06,18.3
2018-11-07,17.11
2018-11-08,17.19
2018-11-09,17.67
2018-11-12,18.71
2018-11-13,18.9
2018-11-14,19.42
2018-11-15,19.17
2018-11-16,18.35
2018-11-19,19.4
2018-11-20,20.55
2018-11-21,20.1
2018-11-23,20.45
2018-11-26,19.25
2018-11-27,18.65
2018-11-28,18.2
2018-11-29,18.45
2018-11-30,17.65
2018-12-03,16.7
2018-12-04,19.4
2018-12-05,19.02
2018-12-06,19.9
2018-12-07,21.4
2018-12-10,21.3
2018-12-11,21.72
2018-12-12,21.15
2018-12-13,20.7
2018-12-14,21.82
2018-12-17,23.32
2018-12-18,24.77
2018-12-19,25.0
