Trade Date,M:03 Y:18
2017-06-26,
2017-06-27,17.15
2017-06-28,17.0
2017-06-29,17.18
2017-06-30,17.2
2017-07-03,17.34
2017-07-05,17.28
2017-07-06,17.46
2017-07-07,17.4
2017-07-10,17.17
2017-07-11,17.17
2017-07-12,17.02
2017-07-13,16.87
2017-07-14,16.55
2017-07-17,16.65
2017-07-18,16.7
2017-07-19,16.65
2017-07-20,16.62
2017-07-21,16.55
2017-07-24,16.35
2017-07-25,16.27
2017-07-26,16.18
2017-07-27,16.05
2017-07-28,16.04
2017-07-31,16.05
2017-08-01,15.83
2017-08-02,15.9
2017-08-03,16.0
2017-08-04,16.13
2017-08-07,16.1
2017-08-08,16.29
2017-08-09,16.35
2017-08-10,17.1
2017-08-11,17.3
2017-08-14,16.37
2017-08-15,16.4
2017-08-16,16.25
2017-08-17,16.81
2017-08-18,16.93
2017-08-21,16.67
2017-08-22,16.16
2017-08-23,16.43
2017-08-24,16.42
2017-08-25,16.39
2017-08-28,16.34
2017-08-29,16.4
2017-08-30,16.45
2017-08-31,16.3
2017-09-01,16.32
2017-09-05,16.34
2017-09-06,16.6
2017-09-07,16.63
2017-09-08,16.75
2017-09-11,16.45
2017-09-12,16.28
2017-09-13,16.05
2017-09-14,16.18
2017-09-15,16.12
2017-09-18,15.83
2017-09-19,15.97
2017-09-20,15.84
2017-09-21,15.92
2017-09-22,16.08
2017-09-25,16.0
2017-09-26,15.9
2017-09-27,15.94
2017-09-28,15.89
2017-09-29,15.82
2017-10-02,15.52
2017-10-03,15.48
2017-10-04,15.45
2017-10-05,15.28
2017-10-06,15.33
2017-10-09,15.45
2017-10-10,15.3
2017-10-11,15.25
2017-10-12,15.28
2017-10-13,15.0
2017-10-16,14.88
2017-10-17,14.8
2017-10-18,14.87
2017-10-19,14.72
2017-10-20,14.65
2017-10-23,14.87
2017-10-24,14.89
2017-10-25,14.92
2017-10-26,14.97
2017-10-27,14.55
2017-10-30,14.6
2017-10-31,14.45
2017-11-01,14.58
2017-11-02,14.66
2017-11-03,14.73
2017-11-06,14.65
2017-11-07,14.8
2017-11-08,14.88
2017-11-09,14.95
2017-11-10,15.2
2017-11-13,15.38
2017-11-14,15.49
2017-11-15,15.7
2017-11-16,15.45
2017-11-17,15.35
2017-11-20,14.95
2017-11-21,14.65
2017-11-22,14.58
2017-11-24,14.52
2017-11-27,14.6
2017-11-28,14.5
2017-11-29,14.71
2017-11-30,14.65
2017-12-01,14.87
2017-12-04,14.84
2017-12-05,14.7
2017-12-06,14.7
2017-12-07,14.4
2017-12-08,14.25
2017-12-11,14.09
2017-12-12,14.1
2017-12-13,13.9
2017-12-14,13.9
2017-12-15,13.6
2017-12-18,13.32
2017-12-19,13.25
2017-12-20,13.3
2017-12-21,13.13
2017-12-22,13.17
2017-12-26,13.1
2017-12-27,13.05
2017-12-28,13.07
2017-12-29,13.23
2018-01-02,12.82
2018-01-03,12.65
2018-01-04,12.65
2018-01-05,12.55
2018-01-08,12.5
2018-01-09,12.54
2018-01-10,12.4
2018-01-11,12.3
2018-01-12,12.4
2018-01-16,12.71
2018-01-17,12.57
2018-01-18,12.76
2018-01-19,12.54
2018-01-22,12.49
2018-01-23,12.73
2018-01-24,12.9
2018-01-25,13.04
2018-01-26,13.05
2018-01-29,13.85
2018-01-30,14.05
2018-01-31,13.67
2018-02-01,13.42
2018-02-02,14.98
2018-02-05,27.95
2018-02-06,21.0
2018-02-07,19.9
2018-02-08,21.6
2018-02-09,20.4
2018-02-12,19.85
2018-02-13,19.84
2018-02-14,17.85
2018-02-15,17.55
2018-02-16,17.76
2018-02-20,18.36
2018-02-21,18.56
2018-02-22,18.1
2018-02-23,16.8
2018-02-26,16.07
2018-02-27,17.55
2018-02-28,18.62
2018-03-01,19.85
2018-03-02,19.11
2018-03-05,18.3
2018-03-06,18.22
2018-03-07,17.95
2018-03-08,17.2
2018-03-09,15.75
2018-03-12,16.15
2018-03-13,16.9
2018-03-14,17.25
2018-03-15,16.7
2018-03-16,16.25
2018-03-19,18.3
2018-03-20,18.45
2018-03-21,17.35
