Trade Date,M:04 Y:17
2016-07-25,
2016-07-26,20.25
2016-07-27,
2016-07-28,
2016-07-29,17.05
2016-08-01,
2016-08-02,20.27
2016-08-03,20.23
2016-08-04,20.15
2016-08-05,19.99
2016-08-08,20.0
2016-08-09,19.82
2016-08-10,
2016-08-11,20.0
2016-08-12,19.96
2016-08-15,19.97
2016-08-16,20.11
2016-08-17,20.1
2016-08-18,20.2
2016-08-19,20.3
2016-08-22,20.34
2016-08-23,20.4
2016-08-24,20.48
2016-08-25,20.35
2016-08-26,20.54
2016-08-29,20.46
2016-08-30,20.47
2016-08-31,20.51
2016-09-01,20.55
2016-09-02,20.46
2016-09-06,20.3
2016-09-07,20.25
2016-09-08,20.35
2016-09-09,21.2
2016-09-12,20.81
2016-09-13,21.18
2016-09-14,21.43
2016-09-15,21.14
2016-09-16,20.9
2016-09-19,20.69
2016-09-20,20.75
2016-09-21,20.41
2016-09-22,20.03
2016-09-23,20.15
2016-09-26,20.31
2016-09-27,19.95
2016-09-28,19.9
2016-09-29,20.0
2016-09-30,19.95
2016-10-03,19.8
2016-10-04,19.57
2016-10-05,19.7
2016-10-06,19.65
2016-10-07,19.68
2016-10-10,19.47
2016-10-11,19.72
2016-10-12,19.9
2016-10-13,20.05
2016-10-14,20.02
2016-10-17,19.85
2016-10-18,19.75
2016-10-19,19.5
2016-10-20,19.55
2016-10-21,19.42
2016-10-24,19.05
2016-10-25,19.05
2016-10-26,19.21
2016-10-27,19.47
2016-10-28,19.5
2016-10-31,19.48
2016-11-01,19.75
2016-11-02,19.8
2016-11-03,20.32
2016-11-04,20.2
2016-11-07,18.85
2016-11-08,18.98
2016-11-09,18.53
2016-11-10,18.9
2016-11-11,18.83
2016-11-14,18.95
2016-11-15,18.95
2016-11-16,18.9
2016-11-17,18.65
2016-11-18,18.7
2016-11-21,18.52
2016-11-22,18.5
2016-11-23,18.62
2016-11-25,18.53
2016-11-28,18.65
2016-11-29,18.62
2016-11-30,18.65
2016-12-01,18.82
2016-12-02,18.94
2016-12-05,18.45
2016-12-06,18.25
2016-12-07,18.28
2016-12-08,18.37
2016-12-09,18.22
2016-12-12,18.43
2016-12-13,18.45
2016-12-14,18.28
2016-12-15,18.29
2016-12-16,18.28
2016-12-19,18.05
2016-12-20,17.9
2016-12-21,17.85
2016-12-22,18.1
2016-12-23,18.14
2016-12-27,18.0
2016-12-28,18.2
2016-12-29,18.29
2016-12-30,18.43
2017-01-03,17.78
2017-01-04,17.3
2017-01-05,17.2
2017-01-06,17.05
2017-01-09,16.9
2017-01-10,16.9
2017-01-11,16.7
2017-01-12,16.9
2017-01-13,16.97
2017-01-17,17.0
2017-01-18,16.8
2017-01-19,16.73
2017-01-20,16.39
2017-01-23,16.12
2017-01-24,15.54
2017-01-25,15.35
2017-01-26,15.41
2017-01-27,15.44
2017-01-30,15.55
2017-01-31,15.55
2017-02-01,15.23
2017-02-02,15.42
2017-02-03,15.22
2017-02-06,15.26
2017-02-07,15.33
2017-02-08,15.43
2017-02-09,15.28
2017-02-10,15.13
2017-02-13,14.76
2017-02-14,14.0
2017-02-15,14.05
2017-02-16,14.15
2017-02-17,14.25
2017-02-21,14.5
2017-02-22,14.64
2017-02-23,15.23
2017-02-24,15.2
2017-02-27,15.1
2017-02-28,15.32
2017-03-01,15.07
2017-03-02,15.03
2017-03-03,14.58
2017-03-06,14.4
2017-03-07,14.45
2017-03-08,14.45
2017-03-09,14.45
2017-03-10,14.2
2017-03-13,13.85
2017-03-14,14.08
2017-03-15,13.71
2017-03-16,13.25
2017-03-17,13.25
2017-03-20,13.18
2017-03-21,13.77
2017-03-22,13.92
2017-03-23,14.3
2017-03-24,13.95
2017-03-27,13.6
2017-03-28,12.92
2017-03-29,12.94
2017-03-30,12.82
2017-03-31,13.28
2017-04-03,13.48
2017-04-04,13.24
2017-04-05,13.9
2017-04-06,13.6
2017-04-07,14.05
2017-04-10,15.05
2017-04-11,16.0
2017-04-12,16.3
2017-04-13,16.3
2017-04-17,15.07
2017-04-18,14.7
2017-04-19,14.3
