Trade Date,M:12 Y:15
2015-03-23,
2015-03-24,
2015-03-25,19.55
2015-03-26,19.53
2015-03-27,19.42
2015-03-30,19.38
2015-03-31,19.57
2015-04-01,19.61
2015-04-02,19.62
2015-04-03,19.65
2015-04-06,19.45
2015-04-07,19.4
2015-04-08,19.4
2015-04-09,19.2
2015-04-10,18.76
2015-04-13,19.04
2015-04-14,19.1
2015-04-15,18.99
2015-04-16,18.95
2015-04-17,19.2
2015-04-20,19.0
2015-04-21,19.04
2015-04-22,18.93
2015-04-23,18.85
2015-04-24,18.85
2015-04-27,18.98
2015-04-28,18.6
2015-04-29,18.95
2015-04-30,19.05
2015-05-01,18.7
2015-05-04,18.7
2015-05-05,18.88
2015-05-06,18.95
2015-05-07,18.9
2015-05-08,18.64
2015-05-11,18.95
2015-05-12,18.83
2015-05-13,18.65
2015-05-14,18.55
2015-05-15,18.5
2015-05-18,18.1
2015-05-19,18.05
2015-05-20,18.1
2015-05-21,17.9
2015-05-22,18.1
2015-05-26,18.1
2015-05-27,18.0
2015-05-28,18.05
2015-05-29,18.1
2015-06-01,18.0
2015-06-02,18.25
2015-06-03,18.03
2015-06-04,18.26
2015-06-05,18.35
2015-06-08,18.45
2015-06-09,18.35
2015-06-10,18.0
2015-06-11,17.9
2015-06-12,17.95
2015-06-15,18.3
2015-06-16,18.15
2015-06-17,18.05
2015-06-18,17.8
2015-06-19,18.0
2015-06-22,17.56
2015-06-23,17.42
2015-06-24,17.52
2015-06-25,17.55
2015-06-26,17.35
2015-06-29,18.24
2015-06-30,18.15
2015-07-01,17.4
2015-07-02,17.8
2015-07-06,18.1
2015-07-07,17.75
2015-07-08,18.4
2015-07-09,18.75
2015-07-10,18.12
2015-07-13,17.18
2015-07-14,17.3
2015-07-15,17.15
2015-07-16,16.8
2015-07-17,16.8
2015-07-20,16.65
2015-07-21,16.75
2015-07-22,16.9
2015-07-23,16.9
2015-07-24,17.1
2015-07-27,17.25
2015-07-28,16.8
2015-07-29,16.9
2015-07-30,16.8
2015-07-31,16.85
2015-08-03,16.6
2015-08-04,16.75
2015-08-05,16.7
2015-08-06,16.8
2015-08-07,16.6
2015-08-10,16.45
2015-08-11,16.85
2015-08-12,16.75
2015-08-13,16.6
2015-08-14,16.55
2015-08-17,16.6
2015-08-18,16.8
2015-08-19,16.95
2015-08-20,17.6
2015-08-21,18.25
2015-08-24,20.67
2015-08-25,20.75
2015-08-26,20.1
2015-08-27,20.15
2015-08-28,21.0
2015-08-31,22.1
2015-09-01,23.9
2015-09-02,22.75
2015-09-03,22.9
2015-09-04,24.0
2015-09-08,22.65
2015-09-09,23.0
2015-09-10,22.55
2015-09-11,22.3
2015-09-14,22.4
2015-09-15,20.62
2015-09-16,19.25
2015-09-17,19.96
2015-09-18,20.8
2015-09-21,19.88
2015-09-22,20.9
2015-09-23,20.5
2015-09-24,20.97
2015-09-25,21.4
2015-09-28,22.15
2015-09-29,22.25
2015-09-30,21.78
2015-10-01,21.2
2015-10-02,20.44
2015-10-05,19.5
2015-10-06,19.95
2015-10-07,19.2
2015-10-08,18.8
2015-10-09,18.75
2015-10-12,17.66
2015-10-13,18.94
2015-10-14,19.12
2015-10-15,17.65
2015-10-16,17.74
2015-10-19,16.75
2015-10-20,17.6
2015-10-21,18.6
2015-10-22,16.81
2015-10-23,17.25
2015-10-26,17.5
2015-10-27,17.15
2015-10-28,16.8
2015-10-29,16.98
2015-10-30,17.3
2015-11-02,16.6
2015-11-03,16.93
2015-11-04,17.4
2015-11-05,16.8
2015-11-06,16.5
2015-11-09,17.47
2015-11-10,16.9
2015-11-11,17.4
2015-11-12,18.75
2015-11-13,19.87
2015-11-16,17.85
2015-11-17,18.55
2015-11-18,17.8
2015-11-19,18.15
2015-11-20,17.4
2015-11-23,17.0
2015-11-24,17.45
2015-11-25,16.8
2015-11-27,17.2
2015-11-30,17.0
2015-12-01,16.15
2015-12-02,16.8
2015-12-03,18.35
2015-12-04,16.25
2015-12-07,16.5
2015-12-08,17.8
2015-12-09,18.99
2015-12-10,19.35
2015-12-11,23.7
2015-12-14,22.45
2015-12-15,20.64
2015-12-16,19.9
