Trade Date,M:05 Y:18
2017-08-21,
2017-08-22,16.9
2017-08-23,16.95
2017-08-24,17.05
2017-08-25,17.0
2017-08-28,16.92
2017-08-29,17.0
2017-08-30,17.11
2017-08-31,16.98
2017-09-01,16.95
2017-09-05,17.01
2017-09-06,17.18
2017-09-07,17.15
2017-09-08,17.3
2017-09-11,17.1
2017-09-12,16.94
2017-09-13,16.8
2017-09-14,16.9
2017-09-15,16.83
2017-09-18,16.6
2017-09-19,16.73
2017-09-20,16.6
2017-09-21,16.73
2017-09-22,16.83
2017-09-25,16.8
2017-09-26,16.75
2017-09-27,16.75
2017-09-28,16.74
2017-09-29,16.6
2017-10-02,16.38
2017-10-03,16.33
2017-10-04,16.37
2017-10-05,16.19
2017-10-06,16.24
2017-10-09,16.35
2017-10-10,16.25
2017-10-11,16.15
2017-10-12,16.22
2017-10-13,16.08
2017-10-16,15.85
2017-10-17,15.87
2017-10-18,15.9
2017-10-19,15.81
2017-10-20,15.68
2017-10-23,15.88
2017-10-24,15.93
2017-10-25,15.9
2017-10-26,15.96
2017-10-27,15.65
2017-10-30,15.65
2017-10-31,15.55
2017-11-01,15.65
2017-11-02,15.68
2017-11-03,15.75
2017-11-06,15.73
2017-11-07,15.85
2017-11-08,15.9
2017-11-09,15.95
2017-11-10,16.15
2017-11-13,16.36
2017-11-14,16.55
2017-11-15,16.8
2017-11-16,16.5
2017-11-17,16.4
2017-11-20,16.05
2017-11-21,15.8
2017-11-22,15.7
2017-11-24,15.6
2017-11-27,15.75
2017-11-28,15.65
2017-11-29,15.83
2017-11-30,15.85
2017-12-01,15.94
2017-12-04,15.85
2017-12-05,15.8
2017-12-06,15.72
2017-12-07,15.43
2017-12-08,15.35
2017-12-11,15.23
2017-12-12,15.29
2017-12-13,15.15
2017-12-14,15.15
2017-12-15,14.95
2017-12-18,14.6
2017-12-19,14.62
2017-12-20,14.62
2017-12-21,14.5
2017-12-22,14.45
2017-12-26,14.34
2017-12-27,14.28
2017-12-28,14.28
2017-12-29,14.37
2018-01-02,14.03
2018-01-03,13.85
2018-01-04,13.92
2018-01-05,13.85
2018-01-08,13.78
2018-01-09,13.75
2018-01-10,13.6
2018-01-11,13.47
2018-01-12,13.48
2018-01-16,13.83
2018-01-17,13.71
2018-01-18,13.82
2018-01-19,13.72
2018-01-22,13.6
2018-01-23,13.9
2018-01-24,14.12
2018-01-25,14.28
2018-01-26,14.25
2018-01-29,14.68
2018-01-30,14.85
2018-01-31,14.55
2018-02-01,14.4
2018-02-02,15.29
2018-02-05,24.1
2018-02-06,19.33
2018-02-07,18.7
2018-02-08,19.8
2018-02-09,18.4
2018-02-12,18.5
2018-02-13,18.6
2018-02-14,17.85
2018-02-15,17.32
2018-02-16,17.37
2018-02-20,17.72
2018-02-21,17.96
2018-02-22,17.56
2018-02-23,16.95
2018-02-26,16.31
2018-02-27,17.1
2018-02-28,17.7
2018-03-01,18.35
2018-03-02,18.1
2018-03-05,17.8
2018-03-06,17.95
2018-03-07,17.88
2018-03-08,17.55
2018-03-09,16.62
2018-03-12,16.95
2018-03-13,17.25
2018-03-14,17.51
2018-03-15,17.1
2018-03-16,16.78
2018-03-19,17.55
2018-03-20,17.5
2018-03-21,17.33
2018-03-22,18.45
2018-03-23,19.34
2018-03-26,18.6
2018-03-27,19.6
2018-03-28,19.87
2018-03-29,19.21
2018-04-02,19.9
2018-04-03,19.8
2018-04-04,19.25
2018-04-05,18.7
2018-04-06,19.6
2018-04-09,19.8
2018-04-10,19.5
2018-04-11,19.45
2018-04-12,18.7
2018-04-13,18.1
2018-04-16,17.35
2018-04-17,16.4
2018-04-18,16.4
2018-04-19,16.6
2018-04-20,17.05
2018-04-23,16.9
2018-04-24,17.7
2018-04-25,17.6
2018-04-26,16.9
2018-04-27,16.35
2018-04-30,16.75
2018-05-01,16.2
2018-05-02,16.55
2018-05-03,16.55
2018-05-04,15.85
2018-05-07,15.7
2018-05-08,15.8
2018-05-09,14.82
2018-05-10,14.25
2018-05-11,13.73
2018-05-14,13.42
2018-05-15,14.86
2018-05-16,14.5
