Trade Date,M:07 Y:23
2022-10-24,29.94
2022-10-25,
2022-10-26,
2022-10-27,29.65
2022-10-28,
2022-10-31,
2022-11-01,28.2
2022-11-02,28.5
2022-11-03,28.1
2022-11-04,
2022-11-07,27.85
2022-11-08,28.4
2022-11-09,28.71
2022-11-10,27.92
2022-11-11,28.2
2022-11-14,28.2
2022-11-15,28.45
2022-11-16,28.25
2022-11-17,28.3
2022-11-18,28.19
2022-11-21,28.05
2022-11-22,27.52
2022-11-23,27.3
2022-11-25,27.4
2022-11-28,27.93
2022-11-29,27.8
2022-11-30,27.0
2022-12-01,26.9
2022-12-02,26.66
2022-12-05,26.68
2022-12-06,26.88
2022-12-07,27.0
2022-12-08,26.82
2022-12-09,27.05
2022-12-12,26.9
2022-12-13,26.7
2022-12-14,26.35
2022-12-15,27.1
2022-12-16,27.1
2022-12-19,27.1
2022-12-20,26.92
2022-12-21,26.52
2022-12-22,27.05
2022-12-23,26.85
2022-12-27,26.81
2022-12-28,26.9
2022-12-29,26.85
2022-12-30,26.7
2023-01-03,26.32
2023-01-04,26.02
2023-01-05,25.95
2023-01-06,25.3
2023-01-09,25.35
2023-01-10,24.85
2023-01-11,24.77
2023-01-12,24.47
2023-01-13,23.87
2023-01-17,24.11
2023-01-18,24.5
2023-01-19,24.55
2023-01-20,23.99
2023-01-23,23.67
2023-01-24,23.16
2023-01-25,23.03
2023-01-26,22.9
2023-01-27,22.57
2023-01-30,22.58
2023-01-31,22.37
2023-02-01,22.11
2023-02-02,22.36
2023-02-03,22.65
2023-02-06,22.72
2023-02-07,22.55
2023-02-08,22.95
2023-02-09,23.27
2023-02-10,23.62
2023-02-13,23.07
2023-02-14,22.82
2023-02-15,22.55
2023-02-16,23.06
2023-02-17,23.13
2023-02-21,23.95
2023-02-22,23.47
2023-02-23,23.14
2023-02-24,23.67
2023-02-27,23.26
2023-02-28,23.07
2023-03-01,23.26
2023-03-02,22.74
2023-03-03,22.3
2023-03-06,21.98
2023-03-07,22.3
2023-03-08,22.0
2023-03-09,23.23
2023-03-10,24.35
2023-03-13,25.06
2023-03-14,24.33
2023-03-15,25.77
2023-03-16,24.53
2023-03-17,26.04
2023-03-20,25.6
2023-03-21,24.32
2023-03-22,24.5
2023-03-23,24.86
2023-03-24,24.89
2023-03-27,24.08
2023-03-28,23.88
2023-03-29,23.51
2023-03-30,23.66
2023-03-31,23.58
2023-04-03,23.2
2023-04-04,23.7
2023-04-05,23.81
2023-04-06,23.55
2023-04-10,23.16
2023-04-11,23.07
2023-04-12,23.06
2023-04-13,22.72
2023-04-14,22.6
2023-04-17,22.25
2023-04-18,22.41
2023-04-19,22.51
2023-04-20,22.8
2023-04-21,22.86
2023-04-24,22.85
2023-04-25,23.7
2023-04-26,23.49
2023-04-27,23.06
2023-04-28,22.89
2023-05-01,22.65
2023-05-02,22.96
2023-05-03,23.68
2023-05-04,24.11
2023-05-05,22.9
2023-05-08,22.6
2023-05-09,22.77
2023-05-10,22.35
2023-05-11,22.07
2023-05-12,22.2
2023-05-15,21.7
2023-05-16,22.14
2023-05-17,21.63
2023-05-18,20.93
2023-05-19,21.6
2023-05-22,21.44
2023-05-23,21.63
2023-05-24,21.91
2023-05-25,21.85
2023-05-26,20.92
2023-05-30,20.59
2023-05-31,20.45
2023-06-01,19.36
2023-06-02,18.85
2023-06-05,18.37
2023-06-06,17.43
2023-06-07,17.5
2023-06-08,17.07
2023-06-09,17.08
2023-06-12,17.05
2023-06-13,17.11
2023-06-14,16.6
2023-06-15,17.08
2023-06-16,16.53
2023-06-20,16.5
2023-06-21,16.2
2023-06-22,15.79
2023-06-23,16.0
2023-06-26,16.01
2023-06-27,15.6
2023-06-28,15.11
2023-06-29,15.23
2023-06-30,15.05
2023-07-03,14.94
2023-07-05,15.29
2023-07-06,16.25
2023-07-07,15.86
2023-07-10,15.76
2023-07-11,15.45
2023-07-12,14.31
2023-07-13,14.19
2023-07-14,13.77
2023-07-17,13.65
2023-07-18,13.25
2023-07-19,13.05
