Trade Date,M:07 Y:18
2017-10-23,
2017-10-24,16.5
2017-10-25,16.85
2017-10-26,16.8
2017-10-27,16.63
2017-10-30,16.46
2017-10-31,16.41
2017-11-01,16.46
2017-11-02,16.57
2017-11-03,16.64
2017-11-06,16.7
2017-11-07,16.8
2017-11-08,16.85
2017-11-09,16.87
2017-11-10,17.1
2017-11-13,17.19
2017-11-14,17.44
2017-11-15,17.64
2017-11-16,17.38
2017-11-17,17.25
2017-11-20,17.02
2017-11-21,16.8
2017-11-22,16.7
2017-11-24,16.62
2017-11-27,16.72
2017-11-28,16.62
2017-11-29,16.75
2017-11-30,16.73
2017-12-01,16.84
2017-12-04,16.77
2017-12-05,16.69
2017-12-06,16.62
2017-12-07,16.41
2017-12-08,16.32
2017-12-11,16.27
2017-12-12,16.33
2017-12-13,16.25
2017-12-14,16.25
2017-12-15,15.99
2017-12-18,15.79
2017-12-19,15.87
2017-12-20,15.9
2017-12-21,15.7
2017-12-22,15.69
2017-12-26,15.55
2017-12-27,15.43
2017-12-28,15.42
2017-12-29,15.45
2018-01-02,15.14
2018-01-03,14.95
2018-01-04,14.98
2018-01-05,14.8
2018-01-08,14.83
2018-01-09,14.75
2018-01-10,14.7
2018-01-11,14.55
2018-01-12,14.51
2018-01-16,14.92
2018-01-17,14.82
2018-01-18,14.86
2018-01-19,14.85
2018-01-22,14.68
2018-01-23,14.88
2018-01-24,15.04
2018-01-25,15.18
2018-01-26,15.07
2018-01-29,15.42
2018-01-30,15.58
2018-01-31,15.34
2018-02-01,15.2
2018-02-02,15.83
2018-02-05,19.75
2018-02-06,18.7
2018-02-07,18.05
2018-02-08,18.95
2018-02-09,17.8
2018-02-12,18.1
2018-02-13,18.26
2018-02-14,17.82
2018-02-15,17.37
2018-02-16,17.43
2018-02-20,17.62
2018-02-21,17.9
2018-02-22,17.54
2018-02-23,16.98
2018-02-26,16.55
2018-02-27,17.15
2018-02-28,17.7
2018-03-01,18.25
2018-03-02,18.1
2018-03-05,17.8
2018-03-06,17.9
2018-03-07,18.0
2018-03-08,17.8
2018-03-09,17.01
2018-03-12,17.32
2018-03-13,17.6
2018-03-14,17.73
2018-03-15,17.4
2018-03-16,17.2
2018-03-19,17.68
2018-03-20,17.73
2018-03-21,17.65
2018-03-22,18.25
2018-03-23,18.9
2018-03-26,18.4
2018-03-27,19.25
2018-03-28,19.45
2018-03-29,19.03
2018-04-02,19.35
2018-04-03,19.45
2018-04-04,19.0
2018-04-05,18.75
2018-04-06,19.41
2018-04-09,19.55
2018-04-10,19.3
2018-04-11,19.45
2018-04-12,18.95
2018-04-13,18.5
2018-04-16,18.0
2018-04-17,17.4
2018-04-18,17.05
2018-04-19,17.2
2018-04-20,17.45
2018-04-23,17.4
2018-04-24,17.6
2018-04-25,17.65
2018-04-26,17.35
2018-04-27,17.15
2018-04-30,17.35
2018-05-01,16.8
2018-05-02,17.05
2018-05-03,16.9
2018-05-04,16.77
2018-05-07,16.75
2018-05-08,16.65
2018-05-09,16.15
2018-05-10,15.7
2018-05-11,15.3
2018-05-14,14.95
2018-05-15,15.8
2018-05-16,15.3
2018-05-17,15.05
2018-05-18,15.26
2018-05-21,14.8
2018-05-22,14.95
2018-05-23,14.75
2018-05-24,14.6
2018-05-25,14.83
2018-05-29,16.08
2018-05-30,15.68
2018-05-31,15.85
2018-06-01,15.17
2018-06-04,14.7
2018-06-05,14.5
2018-06-06,14.1
2018-06-07,14.15
2018-06-08,14.25
2018-06-11,13.95
2018-06-12,13.87
2018-06-13,14.1
2018-06-14,13.66
2018-06-15,13.75
2018-06-18,13.7
2018-06-19,14.25
2018-06-20,13.95
2018-06-21,15.0
2018-06-22,14.55
2018-06-25,16.35
2018-06-26,16.05
2018-06-27,16.95
2018-06-28,16.5
2018-06-29,16.07
2018-07-02,15.95
2018-07-03,16.39
2018-07-05,15.62
2018-07-06,14.5
2018-07-09,13.77
2018-07-10,13.71
2018-07-11,14.08
2018-07-12,13.45
2018-07-13,13.06
2018-07-16,12.95
2018-07-17,12.1
2018-07-18,11.9
