Trade Date,M:09 Y:16
2015-12-21,
2015-12-22,
2015-12-23,
2015-12-24,
2015-12-28,20.5
2015-12-29,
2015-12-30,
2015-12-31,
2016-01-04,20.67
2016-01-05,20.43
2016-01-06,20.7
2016-01-07,21.27
2016-01-08,22.85
2016-01-11,22.18
2016-01-12,21.78
2016-01-13,22.64
2016-01-14,22.31
2016-01-15,23.3
2016-01-19,23.25
2016-01-20,23.4
2016-01-21,23.39
2016-01-22,22.31
2016-01-25,22.8
2016-01-26,22.28
2016-01-27,22.67
2016-01-28,22.45
2016-01-29,21.73
2016-02-01,21.63
2016-02-02,22.1
2016-02-03,22.08
2016-02-04,22.32
2016-02-05,22.71
2016-02-08,23.1
2016-02-09,23.45
2016-02-10,23.5
2016-02-11,24.25
2016-02-12,24.25
2016-02-16,23.82
2016-02-17,23.3
2016-02-18,23.4
2016-02-19,23.15
2016-02-22,22.6
2016-02-23,22.98
2016-02-24,22.8
2016-02-25,22.45
2016-02-26,22.7
2016-02-29,22.9
2016-03-01,21.8
2016-03-02,21.75
2016-03-03,21.25
2016-03-04,21.55
2016-03-07,21.4
2016-03-08,21.85
2016-03-09,21.7
2016-03-10,21.6
2016-03-11,21.2
2016-03-14,21.0
2016-03-15,21.27
2016-03-16,20.9
2016-03-17,20.67
2016-03-18,20.72
2016-03-21,20.42
2016-03-22,20.38
2016-03-23,20.95
2016-03-24,20.75
2016-03-28,20.65
2016-03-29,20.1
2016-03-30,19.79
2016-03-31,19.84
2016-04-01,19.5
2016-04-04,19.75
2016-04-05,20.2
2016-04-06,19.75
2016-04-07,20.6
2016-04-08,20.5
2016-04-11,20.85
2016-04-12,20.55
2016-04-13,20.2
2016-04-14,20.15
2016-04-15,20.05
2016-04-18,19.4
2016-04-19,19.5
2016-04-20,19.72
2016-04-21,20.22
2016-04-22,19.9
2016-04-25,20.01
2016-04-26,19.95
2016-04-27,19.62
2016-04-28,20.15
2016-04-29,20.53
2016-05-02,20.15
2016-05-03,20.64
2016-05-04,20.85
2016-05-05,20.85
2016-05-06,20.45
2016-05-09,20.35
2016-05-10,19.77
2016-05-11,20.28
2016-05-12,20.05
2016-05-13,20.4
2016-05-16,19.9
2016-05-17,20.48
2016-05-18,20.55
2016-05-19,20.5
2016-05-20,20.3
2016-05-23,20.2
2016-05-24,19.6
2016-05-25,19.5
2016-05-26,19.35
2016-05-27,19.2
2016-05-31,19.05
2016-06-01,19.05
2016-06-02,18.9
2016-06-03,18.9
2016-06-06,18.9
2016-06-07,18.95
2016-06-08,19.05
2016-06-09,19.4
2016-06-10,20.1
2016-06-13,21.65
2016-06-14,21.4
2016-06-15,21.18
2016-06-16,20.88
2016-06-17,20.93
2016-06-20,19.93
2016-06-21,19.92
2016-06-22,20.0
2016-06-23,18.4
2016-06-24,21.98
2016-06-27,23.0
2016-06-28,20.05
2016-06-29,19.38
2016-06-30,19.24
2016-07-01,19.32
2016-07-05,19.39
2016-07-06,19.0
2016-07-07,18.93
2016-07-08,18.27
2016-07-11,18.19
2016-07-12,17.78
2016-07-13,17.7
2016-07-14,17.59
2016-07-15,17.78
2016-07-18,17.28
2016-07-19,17.35
2016-07-20,17.22
2016-07-21,17.77
2016-07-22,17.5
2016-07-25,17.55
2016-07-26,17.45
2016-07-27,17.25
2016-07-28,16.92
2016-07-29,16.4
2016-08-01,16.2
2016-08-02,16.65
2016-08-03,16.25
2016-08-04,15.85
2016-08-05,15.35
2016-08-08,15.12
2016-08-09,14.85
2016-08-10,15.15
2016-08-11,15.1
2016-08-12,15.0
2016-08-15,14.8
2016-08-16,15.35
2016-08-17,14.8
2016-08-18,14.55
2016-08-19,14.7
2016-08-22,14.74
2016-08-23,14.7
2016-08-24,15.14
2016-08-25,14.95
2016-08-26,15.15
2016-08-29,14.7
2016-08-30,14.55
2016-08-31,14.6
2016-09-01,14.6
2016-09-02,13.95
2016-09-06,13.35
2016-09-07,13.24
2016-09-08,13.39
2016-09-09,16.46
2016-09-12,15.35
2016-09-13,17.76
2016-09-14,18.38
2016-09-15,17.07
2016-09-16,16.0
2016-09-19,15.65
2016-09-20,15.9
2016-09-21,15.3
