Trade Date,M:12 Y:19
2019-03-25,
2019-03-26,17.1
2019-03-27,17.65
2019-03-28,17.48
2019-03-29,17.23
2019-04-01,17.07
2019-04-02,17.07
2019-04-03,17.02
2019-04-04,17.02
2019-04-05,16.95
2019-04-08,16.75
2019-04-09,17.03
2019-04-10,16.94
2019-04-11,16.82
2019-04-12,16.88
2019-04-15,16.87
2019-04-16,16.98
2019-04-17,16.95
2019-04-18,16.95
2019-04-22,16.82
2019-04-23,16.87
2019-04-24,16.87
2019-04-25,16.97
2019-04-26,16.9
2019-04-29,16.95
2019-04-30,16.95
2019-05-01,17.3
2019-05-02,17.27
2019-05-03,16.97
2019-05-06,17.25
2019-05-07,17.65
2019-05-08,17.52
2019-05-09,17.57
2019-05-10,17.22
2019-05-13,18.0
2019-05-14,17.42
2019-05-15,17.2
2019-05-16,17.11
2019-05-17,17.17
2019-05-20,17.36
2019-05-21,17.1
2019-05-22,17.15
2019-05-23,17.52
2019-05-24,17.55
2019-05-28,17.6
2019-05-29,17.75
2019-05-30,17.6
2019-05-31,17.9
2019-06-03,17.85
2019-06-04,17.35
2019-06-05,17.26
2019-06-06,17.2
2019-06-07,17.25
2019-06-10,17.11
2019-06-11,17.22
2019-06-12,17.26
2019-06-13,17.27
2019-06-14,17.2
2019-06-17,17.05
2019-06-18,17.1
2019-06-19,17.0
2019-06-20,16.87
2019-06-21,17.17
2019-06-24,17.07
2019-06-25,17.36
2019-06-26,17.32
2019-06-27,17.1
2019-06-28,16.87
2019-07-01,16.65
2019-07-02,16.45
2019-07-03,16.38
2019-07-05,16.37
2019-07-08,16.57
2019-07-09,16.67
2019-07-10,16.52
2019-07-11,16.41
2019-07-12,16.38
2019-07-15,16.42
2019-07-16,16.67
2019-07-17,16.87
2019-07-18,16.66
2019-07-19,16.89
2019-07-22,16.72
2019-07-23,16.52
2019-07-24,16.27
2019-07-25,16.52
2019-07-26,16.33
2019-07-29,16.27
2019-07-30,16.55
2019-07-31,17.07
2019-08-01,17.28
2019-08-02,17.15
2019-08-05,18.47
2019-08-06,18.1
2019-08-07,17.91
2019-08-08,17.26
2019-08-09,17.57
2019-08-12,18.34
2019-08-13,17.72
2019-08-14,18.75
2019-08-15,18.7
2019-08-16,18.33
2019-08-19,17.81
2019-08-20,18.25
2019-08-21,17.8
2019-08-22,17.92
2019-08-23,18.93
2019-08-26,18.76
2019-08-27,19.1
2019-08-28,19.0
2019-08-29,18.52
2019-08-30,18.64
2019-09-03,19.03
2019-09-04,18.44
2019-09-05,18.23
2019-09-06,17.83
2019-09-09,17.8
2019-09-10,17.92
2019-09-11,17.7
2019-09-12,17.52
2019-09-13,17.54
2019-09-16,17.88
2019-09-17,18.02
2019-09-18,17.67
2019-09-19,17.7
2019-09-20,18.33
2019-09-23,18.0
2019-09-24,18.53
2019-09-25,18.35
2019-09-26,18.56
2019-09-27,18.75
2019-09-30,18.34
2019-10-01,18.96
2019-10-02,19.72
2019-10-03,19.22
2019-10-04,18.7
2019-10-07,18.68
2019-10-08,19.62
2019-10-09,19.2
2019-10-10,18.8
2019-10-11,18.3
2019-10-14,17.91
2019-10-15,17.6
2019-10-16,17.47
2019-10-17,17.4
2019-10-18,17.52
2019-10-21,17.25
2019-10-22,17.65
2019-10-23,17.35
2019-10-24,17.27
2019-10-25,16.88
2019-10-28,16.99
2019-10-29,17.0
2019-10-30,16.53
2019-10-31,16.75
2019-11-01,16.16
2019-11-04,16.3
2019-11-05,16.6
2019-11-06,16.28
2019-11-07,16.2
2019-11-08,16.05
2019-11-11,15.8
2019-11-12,15.81
2019-11-13,15.82
2019-11-14,15.6
2019-11-15,15.09
2019-11-18,15.05
2019-11-19,15.2
2019-11-20,15.15
2019-11-21,15.4
2019-11-22,14.8
2019-11-25,14.1
2019-11-26,13.95
2019-11-27,13.84
2019-11-29,14.13
2019-12-02,15.33
2019-12-03,16.2
2019-12-04,15.4
2019-12-05,15.05
2019-12-06,14.41
2019-12-09,15.65
2019-12-10,15.35
2019-12-11,14.75
2019-12-12,13.75
2019-12-13,12.66
2019-12-16,12.12
2019-12-17,12.4
2019-12-18,12.05
