Trade Date,M:03 Y:15
2014-06-23,18.25
2014-06-24,17.82
2014-06-25,17.59
2014-06-26,17.5
2014-06-27,17.5
2014-06-30,17.45
2014-07-01,17.3
2014-07-02,17.1
2014-07-03,16.97
2014-07-07,17.14
2014-07-08,17.16
2014-07-09,17.07
2014-07-10,17.11
2014-07-11,17.05
2014-07-14,16.82
2014-07-15,16.77
2014-07-16,16.85
2014-07-17,17.05
2014-07-18,16.8
2014-07-21,16.92
2014-07-22,16.88
2014-07-23,17.02
2014-07-24,17.08
2014-07-25,17.14
2014-07-28,17.05
2014-07-29,17.02
2014-07-30,17.07
2014-07-31,17.6
2014-08-01,18.09
2014-08-04,17.8
2014-08-05,18.3
2014-08-06,18.4
2014-08-07,18.75
2014-08-08,18.46
2014-08-11,18.0
2014-08-12,17.95
2014-08-13,17.6
2014-08-14,17.27
2014-08-15,17.2
2014-08-18,16.87
2014-08-19,16.82
2014-08-20,16.85
2014-08-21,16.9
2014-08-22,16.92
2014-08-25,16.9
2014-08-26,17.1
2014-08-27,17.25
2014-08-28,17.2
2014-08-29,17.2
2014-09-02,17.25
2014-09-03,17.2
2014-09-04,17.15
2014-09-05,16.9
2014-09-08,16.9
2014-09-09,17.05
2014-09-10,17.02
2014-09-11,17.05
2014-09-12,17.2
2014-09-15,17.45
2014-09-16,17.1
2014-09-17,17.1
2014-09-18,17.0
2014-09-19,17.1
2014-09-22,17.25
2014-09-23,17.6
2014-09-24,17.45
2014-09-25,17.7
2014-09-26,17.65
2014-09-29,18.1
2014-09-30,18.2
2014-10-01,18.62
2014-10-02,18.45
2014-10-03,17.7
2014-10-06,17.95
2014-10-07,18.6
2014-10-08,17.65
2014-10-09,18.4
2014-10-10,19.43
2014-10-13,20.35
2014-10-14,19.7
2014-10-15,20.85
2014-10-16,20.45
2014-10-17,19.7
2014-10-20,19.3
2014-10-21,18.55
2014-10-22,19.0
2014-10-23,18.55
2014-10-24,18.3
2014-10-27,18.14
2014-10-28,17.45
2014-10-29,17.7
2014-10-30,17.75
2014-10-31,17.7
2014-11-03,17.9
2014-11-04,17.9
2014-11-05,17.7
2014-11-06,17.4
2014-11-07,17.4
2014-11-10,16.95
2014-11-11,16.75
2014-11-12,16.95
2014-11-13,17.3
2014-11-14,17.05
2014-11-17,17.1
2014-11-18,17.15
2014-11-19,17.32
2014-11-20,17.15
2014-11-21,17.15
2014-11-24,17.1
2014-11-25,17.15
2014-11-26,17.05
2014-11-28,17.2
2014-12-01,17.7
2014-12-02,16.95
2014-12-03,16.94
2014-12-04,16.8
2014-12-05,16.8
2014-12-08,17.3
2014-12-09,17.25
2014-12-10,18.3
2014-12-11,19.3
2014-12-12,19.5
2014-12-15,19.3
2014-12-16,20.0
2014-12-17,18.25
2014-12-18,17.78
2014-12-19,17.5
2014-12-22,17.37
2014-12-23,17.26
2014-12-24,17.4
2014-12-26,17.0
2014-12-29,17.13
2014-12-30,17.35
2014-12-31,18.37
2015-01-02,18.45
2015-01-05,19.3
2015-01-06,19.64
2015-01-07,18.81
2015-01-08,18.0
2015-01-09,18.75
2015-01-12,19.3
2015-01-13,19.6
2015-01-14,19.6
2015-01-15,20.38
2015-01-16,20.05
2015-01-20,20.05
2015-01-21,19.05
2015-01-22,18.1
2015-01-23,18.53
2015-01-26,17.63
2015-01-27,18.05
2015-01-28,20.15
2015-01-29,18.89
2015-01-30,20.3
2015-02-02,19.65
2015-02-03,19.05
2015-02-04,19.83
2015-02-05,19.05
2015-02-06,19.57
2015-02-09,19.95
2015-02-10,19.1
2015-02-11,19.1
2015-02-12,18.25
2015-02-13,18.1
2015-02-17,18.25
2015-02-18,17.9
2015-02-19,17.6
2015-02-20,16.9
2015-02-23,17.05
2015-02-24,16.1
2015-02-25,16.4
2015-02-26,16.0
2015-02-27,15.85
2015-03-02,15.3
2015-03-03,15.79
2015-03-04,15.75
2015-03-05,15.35
2015-03-06,16.2
2015-03-09,15.8
2015-03-10,16.95
2015-03-11,17.25
2015-03-12,15.85
2015-03-13,16.4
2015-03-16,16.15
2015-03-17,15.6
2015-03-18,16.05
