Trade Date,M:09 Y:14
2013-12-23,
2013-12-24,18.64
2013-12-26,18.55
2013-12-27,18.95
2013-12-30,18.65
2013-12-31,18.6
2014-01-02,18.6
2014-01-03,18.65
2014-01-06,18.3
2014-01-07,18.17
2014-01-08,18.14
2014-01-09,18.21
2014-01-10,18.09
2014-01-13,18.6
2014-01-14,18.34
2014-01-15,18.45
2014-01-16,18.4
2014-01-17,18.55
2014-01-21,18.35
2014-01-22,18.0
2014-01-23,18.23
2014-01-24,18.9
2014-01-27,18.75
2014-01-28,18.4
2014-01-29,18.6
2014-01-30,18.73
2014-01-31,18.85
2014-02-03,19.33
2014-02-04,19.49
2014-02-05,19.91
2014-02-06,19.1
2014-02-07,18.45
2014-02-10,18.44
2014-02-11,18.1
2014-02-12,18.11
2014-02-13,17.97
2014-02-14,17.86
2014-02-18,17.6
2014-02-19,17.92
2014-02-20,17.77
2014-02-21,17.82
2014-02-24,17.93
2014-02-25,17.82
2014-02-26,18.08
2014-02-27,18.18
2014-02-28,18.28
2014-03-03,18.68
2014-03-04,18.21
2014-03-05,18.24
2014-03-06,18.06
2014-03-07,18.23
2014-03-10,18.18
2014-03-11,18.38
2014-03-12,18.38
2014-03-13,18.52
2014-03-14,18.61
2014-03-17,18.13
2014-03-18,17.98
2014-03-19,17.98
2014-03-20,17.86
2014-03-21,17.95
2014-03-24,17.98
2014-03-25,18.03
2014-03-26,18.15
2014-03-27,18.1
2014-03-28,18.0
2014-03-31,17.75
2014-04-01,17.5
2014-04-02,17.54
2014-04-03,17.35
2014-04-04,17.5
2014-04-07,17.65
2014-04-08,17.48
2014-04-09,17.34
2014-04-10,17.65
2014-04-11,17.85
2014-04-14,17.85
2014-04-15,17.75
2014-04-16,17.45
2014-04-17,17.45
2014-04-21,17.45
2014-04-22,17.39
2014-04-23,17.45
2014-04-24,17.4
2014-04-25,17.5
2014-04-28,17.26
2014-04-29,17.15
2014-04-30,17.15
2014-05-01,17.15
2014-05-02,17.25
2014-05-05,17.1
2014-05-06,17.17
2014-05-07,16.98
2014-05-08,16.95
2014-05-09,16.75
2014-05-12,16.58
2014-05-13,16.6
2014-05-14,16.6
2014-05-15,16.6
2014-05-16,16.55
2014-05-19,16.3
2014-05-20,16.3
2014-05-21,16.15
2014-05-22,16.3
2014-05-23,16.3
2014-05-27,16.1
2014-05-28,16.2
2014-05-29,16.2
2014-05-30,16.25
2014-06-02,16.25
2014-06-03,16.3
2014-06-04,16.05
2014-06-05,15.73
2014-06-06,15.1
2014-06-09,15.25
2014-06-10,15.18
2014-06-11,15.3
2014-06-12,15.71
2014-06-13,15.5
2014-06-16,15.35
2014-06-17,15.2
2014-06-18,14.7
2014-06-19,14.7
2014-06-20,14.75
2014-06-23,14.6
2014-06-24,14.75
2014-06-25,14.45
2014-06-26,14.45
2014-06-27,14.38
2014-06-30,14.19
2014-07-01,13.9
2014-07-02,13.78
2014-07-03,13.67
2014-07-07,13.85
2014-07-08,13.9
2014-07-09,13.68
2014-07-10,14.0
2014-07-11,13.9
2014-07-14,13.4
2014-07-15,13.6
2014-07-16,13.55
2014-07-17,14.2
2014-07-18,13.66
2014-07-21,13.91
2014-07-22,13.65
2014-07-23,13.85
2014-07-24,14.01
2014-07-25,14.25
2014-07-28,14.1
2014-07-29,14.15
2014-07-30,14.3
2014-07-31,15.5
2014-08-01,16.1
2014-08-04,15.3
2014-08-05,16.2
2014-08-06,16.25
2014-08-07,16.6
2014-08-08,16.1
2014-08-11,15.28
2014-08-12,15.15
2014-08-13,14.35
2014-08-14,13.85
2014-08-15,13.92
2014-08-18,13.35
2014-08-19,13.45
2014-08-20,13.5
2014-08-21,13.38
2014-08-22,13.45
2014-08-25,13.35
2014-08-26,13.45
2014-08-27,13.53
2014-08-28,13.6
2014-08-29,13.8
2014-09-02,13.75
2014-09-03,13.5
2014-09-04,13.55
2014-09-05,13.2
2014-09-08,13.32
2014-09-09,13.85
2014-09-10,13.7
2014-09-11,13.55
2014-09-12,14.05
2014-09-15,14.4
2014-09-16,13.0
2014-09-17,
