Trade Date,M:10 Y:16
2016-01-25,
2016-01-26,
2016-01-27,
2016-01-28,
2016-01-29,
2016-02-01,
2016-02-02,22.24
2016-02-03,22.35
2016-02-04,22.45
2016-02-05,22.9
2016-02-08,23.55
2016-02-09,23.2
2016-02-10,
2016-02-11,24.25
2016-02-12,24.2
2016-02-16,23.73
2016-02-17,23.3
2016-02-18,23.4
2016-02-19,23.15
2016-02-22,22.64
2016-02-23,22.92
2016-02-24,22.75
2016-02-25,22.53
2016-02-26,22.71
2016-02-29,22.85
2016-03-01,21.95
2016-03-02,21.75
2016-03-03,21.25
2016-03-04,21.36
2016-03-07,21.4
2016-03-08,21.85
2016-03-09,21.71
2016-03-10,21.65
2016-03-11,21.26
2016-03-14,21.05
2016-03-15,21.33
2016-03-16,21.15
2016-03-17,20.85
2016-03-18,20.9
2016-03-21,20.65
2016-03-22,20.65
2016-03-23,21.1
2016-03-24,20.95
2016-03-28,20.85
2016-03-29,20.35
2016-03-30,20.05
2016-03-31,20.1
2016-04-01,19.8
2016-04-04,20.05
2016-04-05,20.4
2016-04-06,20.0
2016-04-07,20.84
2016-04-08,20.65
2016-04-11,21.0
2016-04-12,20.8
2016-04-13,20.45
2016-04-14,20.4
2016-04-15,20.35
2016-04-18,19.65
2016-04-19,19.89
2016-04-20,20.05
2016-04-21,20.45
2016-04-22,20.2
2016-04-25,20.3
2016-04-26,20.25
2016-04-27,19.9
2016-04-28,20.4
2016-04-29,20.77
2016-05-02,20.35
2016-05-03,20.9
2016-05-04,21.1
2016-05-05,21.14
2016-05-06,20.8
2016-05-09,20.68
2016-05-10,20.2
2016-05-11,20.67
2016-05-12,20.5
2016-05-13,20.79
2016-05-16,20.35
2016-05-17,20.85
2016-05-18,21.02
2016-05-19,20.98
2016-05-20,20.85
2016-05-23,20.67
2016-05-24,20.1
2016-05-25,19.99
2016-05-26,19.82
2016-05-27,19.7
2016-05-31,19.58
2016-06-01,19.61
2016-06-02,19.48
2016-06-03,19.5
2016-06-06,19.47
2016-06-07,19.58
2016-06-08,19.69
2016-06-09,20.05
2016-06-10,20.7
2016-06-13,22.0
2016-06-14,21.75
2016-06-15,21.45
2016-06-16,21.1
2016-06-17,21.23
2016-06-20,20.32
2016-06-21,20.28
2016-06-22,20.2
2016-06-23,19.0
2016-06-24,22.03
2016-06-27,22.9
2016-06-28,20.53
2016-06-29,19.94
2016-06-30,19.8
2016-07-01,19.9
2016-07-05,19.95
2016-07-06,19.72
2016-07-07,19.6
2016-07-08,19.1
2016-07-11,19.0
2016-07-12,18.72
2016-07-13,18.6
2016-07-14,18.5
2016-07-15,18.7
2016-07-18,18.4
2016-07-19,18.54
2016-07-20,18.47
2016-07-21,19.01
2016-07-22,18.79
2016-07-25,18.8
2016-07-26,18.77
2016-07-27,18.65
2016-07-28,18.38
2016-07-29,18.05
2016-08-01,17.88
2016-08-02,18.29
2016-08-03,18.02
2016-08-04,17.75
2016-08-05,17.25
2016-08-08,17.02
2016-08-09,16.7
2016-08-10,16.82
2016-08-11,16.85
2016-08-12,16.7
2016-08-15,16.53
2016-08-16,16.97
2016-08-17,16.65
2016-08-18,16.57
2016-08-19,16.7
2016-08-22,16.76
2016-08-23,16.86
2016-08-24,17.1
2016-08-25,16.95
2016-08-26,17.02
2016-08-29,16.8
2016-08-30,16.75
2016-08-31,16.72
2016-09-01,16.65
2016-09-02,16.36
2016-09-06,15.9
2016-09-07,15.76
2016-09-08,15.95
2016-09-09,17.9
2016-09-12,16.93
2016-09-13,18.34
2016-09-14,18.88
2016-09-15,18.23
2016-09-16,17.55
2016-09-19,17.15
2016-09-20,17.42
2016-09-21,16.08
2016-09-22,15.3
2016-09-23,15.55
2016-09-26,16.28
2016-09-27,15.53
2016-09-28,15.25
2016-09-29,15.94
2016-09-30,15.8
2016-10-03,15.49
2016-10-04,15.34
2016-10-05,15.15
2016-10-06,15.0
2016-10-07,15.35
2016-10-10,14.69
2016-10-11,15.8
2016-10-12,16.35
2016-10-13,17.03
2016-10-14,16.65
2016-10-17,16.55
2016-10-18,15.74
2016-10-19,15.2
