Trade Date,M:05 Y:17
2016-08-22,
2016-08-23,
2016-08-24,
2016-08-25,20.75
2016-08-26,20.8
2016-08-29,20.6
2016-08-30,20.6
2016-08-31,20.76
2016-09-01,20.69
2016-09-02,20.62
2016-09-06,20.45
2016-09-07,20.44
2016-09-08,20.42
2016-09-09,21.35
2016-09-12,20.89
2016-09-13,21.66
2016-09-14,21.42
2016-09-15,21.14
2016-09-16,21.03
2016-09-19,20.79
2016-09-20,20.75
2016-09-21,20.48
2016-09-22,20.14
2016-09-23,20.25
2016-09-26,20.45
2016-09-27,20.09
2016-09-28,20.05
2016-09-29,20.11
2016-09-30,20.1
2016-10-03,19.94
2016-10-04,19.75
2016-10-05,19.85
2016-10-06,19.8
2016-10-07,19.87
2016-10-10,19.65
2016-10-11,19.85
2016-10-12,20.05
2016-10-13,20.1
2016-10-14,20.14
2016-10-17,20.04
2016-10-18,19.9
2016-10-19,19.75
2016-10-20,19.83
2016-10-21,19.65
2016-10-24,19.37
2016-10-25,19.35
2016-10-26,19.5
2016-10-27,19.69
2016-10-28,19.7
2016-10-31,19.68
2016-11-01,19.9
2016-11-02,20.0
2016-11-03,20.45
2016-11-04,20.25
2016-11-07,19.05
2016-11-08,19.22
2016-11-09,18.81
2016-11-10,19.15
2016-11-11,19.1
2016-11-14,19.2
2016-11-15,19.3
2016-11-16,19.27
2016-11-17,19.0
2016-11-18,19.05
2016-11-21,18.89
2016-11-22,18.9
2016-11-23,18.98
2016-11-25,18.94
2016-11-28,19.05
2016-11-29,19.02
2016-11-30,19.05
2016-12-01,19.16
2016-12-02,19.29
2016-12-05,18.8
2016-12-06,18.65
2016-12-07,18.67
2016-12-08,18.78
2016-12-09,18.61
2016-12-12,18.8
2016-12-13,18.85
2016-12-14,18.66
2016-12-15,18.7
2016-12-16,18.7
2016-12-19,18.4
2016-12-20,18.35
2016-12-21,18.32
2016-12-22,18.55
2016-12-23,18.58
2016-12-27,18.45
2016-12-28,18.61
2016-12-29,18.67
2016-12-30,18.82
2017-01-03,18.3
2017-01-04,17.8
2017-01-05,17.75
2017-01-06,17.58
2017-01-09,17.5
2017-01-10,17.45
2017-01-11,17.35
2017-01-12,17.5
2017-01-13,17.63
2017-01-17,17.7
2017-01-18,17.55
2017-01-19,17.35
2017-01-20,17.14
2017-01-23,16.9
2017-01-24,16.35
2017-01-25,16.15
2017-01-26,16.18
2017-01-27,16.25
2017-01-30,16.34
2017-01-31,16.3
2017-02-01,16.03
2017-02-02,16.22
2017-02-03,16.04
2017-02-06,16.1
2017-02-07,16.12
2017-02-08,16.25
2017-02-09,16.09
2017-02-10,16.03
2017-02-13,15.65
2017-02-14,15.0
2017-02-15,14.75
2017-02-16,14.95
2017-02-17,15.15
2017-02-21,15.29
2017-02-22,15.4
2017-02-23,15.95
2017-02-24,16.06
2017-02-27,15.81
2017-02-28,15.94
2017-03-01,15.77
2017-03-02,15.84
2017-03-03,15.42
2017-03-06,15.35
2017-03-07,15.35
2017-03-08,15.32
2017-03-09,15.25
2017-03-10,15.1
2017-03-13,14.87
2017-03-14,15.01
2017-03-15,14.71
2017-03-16,14.33
2017-03-17,14.23
2017-03-20,14.14
2017-03-21,14.55
2017-03-22,14.58
2017-03-23,14.77
2017-03-24,14.35
2017-03-27,14.05
2017-03-28,13.56
2017-03-29,13.5
2017-03-30,13.35
2017-03-31,13.58
2017-04-03,13.58
2017-04-04,13.37
2017-04-05,13.85
2017-04-06,13.55
2017-04-07,13.86
2017-04-10,14.33
2017-04-11,14.53
2017-04-12,14.95
2017-04-13,15.2
2017-04-17,14.3
2017-04-18,14.32
2017-04-19,14.58
2017-04-20,14.32
2017-04-21,14.3
2017-04-24,12.68
2017-04-25,12.5
2017-04-26,12.35
2017-04-27,12.4
2017-04-28,12.25
2017-05-01,11.85
2017-05-02,11.8
2017-05-03,12.1
2017-05-04,11.73
2017-05-05,11.78
2017-05-08,11.4
2017-05-09,11.4
2017-05-10,11.55
2017-05-11,11.45
2017-05-12,11.24
2017-05-15,10.85
2017-05-16,11.1
2017-05-17,12.2
