Trade Date,M:12 Y:16
2016-03-21,
2016-03-22,
2016-03-23,21.05
2016-03-24,21.04
2016-03-28,21.0
2016-03-29,20.4
2016-03-30,20.08
2016-03-31,20.15
2016-04-01,19.95
2016-04-04,20.05
2016-04-05,20.4
2016-04-06,20.02
2016-04-07,20.75
2016-04-08,20.7
2016-04-11,20.75
2016-04-12,20.48
2016-04-13,20.34
2016-04-14,20.3
2016-04-15,20.26
2016-04-18,19.62
2016-04-19,19.95
2016-04-20,20.0
2016-04-21,20.4
2016-04-22,20.24
2016-04-25,20.35
2016-04-26,20.25
2016-04-27,20.0
2016-04-28,20.4
2016-04-29,20.74
2016-05-02,20.35
2016-05-03,20.75
2016-05-04,20.95
2016-05-05,21.05
2016-05-06,20.78
2016-05-09,20.7
2016-05-10,20.23
2016-05-11,20.7
2016-05-12,20.55
2016-05-13,20.8
2016-05-16,20.39
2016-05-17,20.9
2016-05-18,21.1
2016-05-19,21.15
2016-05-20,20.95
2016-05-23,20.8
2016-05-24,20.25
2016-05-25,20.1
2016-05-26,19.95
2016-05-27,19.8
2016-05-31,19.75
2016-06-01,19.75
2016-06-02,19.7
2016-06-03,19.6
2016-06-06,19.65
2016-06-07,19.75
2016-06-08,19.85
2016-06-09,20.15
2016-06-10,20.7
2016-06-13,21.8
2016-06-14,21.55
2016-06-15,21.2
2016-06-16,20.95
2016-06-17,21.05
2016-06-20,20.29
2016-06-21,20.3
2016-06-22,20.05
2016-06-23,19.3
2016-06-24,21.55
2016-06-27,22.43
2016-06-28,20.65
2016-06-29,20.11
2016-06-30,20.05
2016-07-01,20.17
2016-07-05,20.15
2016-07-06,20.03
2016-07-07,20.02
2016-07-08,19.6
2016-07-11,19.53
2016-07-12,19.25
2016-07-13,19.19
2016-07-14,19.1
2016-07-15,19.27
2016-07-18,18.98
2016-07-19,19.05
2016-07-20,18.94
2016-07-21,19.33
2016-07-22,19.09
2016-07-25,19.2
2016-07-26,19.14
2016-07-27,19.0
2016-07-28,18.73
2016-07-29,18.4
2016-08-01,18.3
2016-08-02,18.65
2016-08-03,18.5
2016-08-04,18.37
2016-08-05,18.16
2016-08-08,17.95
2016-08-09,17.7
2016-08-10,17.88
2016-08-11,17.95
2016-08-12,18.0
2016-08-15,17.95
2016-08-16,18.24
2016-08-17,18.07
2016-08-18,18.1
2016-08-19,18.18
2016-08-22,18.22
2016-08-23,18.3
2016-08-24,18.45
2016-08-25,18.25
2016-08-26,18.45
2016-08-29,18.3
2016-08-30,18.23
2016-08-31,18.16
2016-09-01,18.1
2016-09-02,18.1
2016-09-06,17.7
2016-09-07,17.65
2016-09-08,17.84
2016-09-09,19.07
2016-09-12,18.43
2016-09-13,18.99
2016-09-14,19.42
2016-09-15,19.07
2016-09-16,18.7
2016-09-19,18.55
2016-09-20,18.74
2016-09-21,18.15
2016-09-22,17.6
2016-09-23,17.73
2016-09-26,17.91
2016-09-27,17.49
2016-09-28,17.3
2016-09-29,17.5
2016-09-30,17.4
2016-10-03,17.25
2016-10-04,17.05
2016-10-05,17.12
2016-10-06,17.09
2016-10-07,17.27
2016-10-10,16.94
2016-10-11,17.43
2016-10-12,17.63
2016-10-13,17.84
2016-10-14,17.64
2016-10-17,17.44
2016-10-18,17.15
2016-10-19,16.82
2016-10-20,16.65
2016-10-21,16.52
2016-10-24,16.05
2016-10-25,16.23
2016-10-26,16.47
2016-10-27,16.86
2016-10-28,17.08
2016-10-31,17.41
2016-11-01,17.9
2016-11-02,18.25
2016-11-03,19.01
2016-11-04,18.98
2016-11-07,16.58
2016-11-08,16.6
2016-11-09,15.73
2016-11-10,16.27
2016-11-11,16.11
2016-11-14,15.98
2016-11-15,15.3
2016-11-16,15.6
2016-11-17,15.03
2016-11-18,14.95
2016-11-21,14.45
2016-11-22,14.45
2016-11-23,14.45
2016-11-25,14.31
2016-11-28,14.44
2016-11-29,14.3
2016-11-30,14.51
2016-12-01,15.05
2016-12-02,15.09
2016-12-05,13.5
2016-12-06,13.1
2016-12-07,13.3
2016-12-08,13.43
2016-12-09,13.05
2016-12-12,13.45
2016-12-13,13.3
2016-12-14,13.43
2016-12-15,13.02
2016-12-16,12.74
2016-12-19,12.15
2016-12-20,11.55
2016-12-21,11.45
