Trade Date,M:03 Y:14
2013-06-21,
2013-06-24,
2013-06-25,23.0
2013-06-26,22.5
2013-06-27,22.55
2013-06-28,22.25
2013-07-01,22.4
2013-07-02,22.3
2013-07-03,22.25
2013-07-05,21.82
2013-07-08,21.4
2013-07-09,21.13
2013-07-10,20.87
2013-07-11,20.63
2013-07-12,20.75
2013-07-15,20.48
2013-07-16,20.82
2013-07-17,20.5
2013-07-18,20.48
2013-07-19,20.4
2013-07-22,20.24
2013-07-23,20.06
2013-07-24,20.03
2013-07-25,19.85
2013-07-26,19.78
2013-07-29,19.8
2013-07-30,19.6
2013-07-31,19.25
2013-08-01,19.05
2013-08-02,18.85
2013-08-05,18.63
2013-08-06,18.95
2013-08-07,18.9
2013-08-08,18.8
2013-08-09,18.99
2013-08-12,19.0
2013-08-13,19.17
2013-08-14,19.35
2013-08-15,19.75
2013-08-16,19.63
2013-08-19,19.85
2013-08-20,19.55
2013-08-21,19.57
2013-08-22,19.07
2013-08-23,19.02
2013-08-26,19.34
2013-08-27,20.15
2013-08-28,20.23
2013-08-29,20.33
2013-08-30,20.43
2013-09-03,19.97
2013-09-04,19.87
2013-09-05,19.88
2013-09-06,19.97
2013-09-09,19.47
2013-09-10,19.19
2013-09-11,18.92
2013-09-12,18.98
2013-09-13,18.95
2013-09-16,18.77
2013-09-17,18.63
2013-09-18,18.22
2013-09-19,18.25
2013-09-20,18.79
2013-09-23,18.92
2013-09-24,18.82
2013-09-25,18.86
2013-09-26,18.62
2013-09-27,18.78
2013-09-30,19.09
2013-10-01,18.79
2013-10-02,19.03
2013-10-03,19.2
2013-10-04,19.07
2013-10-07,19.52
2013-10-08,20.24
2013-10-09,20.08
2013-10-10,19.11
2013-10-11,18.65
2013-10-14,18.63
2013-10-15,18.88
2013-10-16,18.45
2013-10-17,17.88
2013-10-18,17.75
2013-10-21,17.72
2013-10-22,17.83
2013-10-23,17.97
2013-10-24,17.88
2013-10-25,18.02
2013-10-28,18.1
2013-10-29,18.11
2013-10-30,18.16
2013-10-31,18.21
2013-11-01,18.32
2013-11-04,18.04
2013-11-05,18.12
2013-11-06,17.94
2013-11-07,18.22
2013-11-08,17.85
2013-11-11,18.05
2013-11-12,18.07
2013-11-13,18.21
2013-11-14,18.21
2013-11-15,18.16
2013-11-18,18.07
2013-11-19,18.16
2013-11-20,17.86
2013-11-21,17.41
2013-11-22,17.21
2013-11-25,17.06
2013-11-26,17.05
2013-11-27,17.06
2013-11-29,17.11
2013-12-02,17.07
2013-12-03,17.16
2013-12-04,17.11
2013-12-05,17.11
2013-12-06,16.7
2013-12-09,16.45
2013-12-10,16.57
2013-12-11,17.08
2013-12-12,17.05
2013-12-13,17.16
2013-12-16,17.26
2013-12-17,17.01
2013-12-18,16.32
2013-12-19,16.46
2013-12-20,16.31
2013-12-23,15.92
2013-12-24,15.61
2013-12-26,15.51
2013-12-27,15.62
2013-12-30,15.76
2013-12-31,15.56
2014-01-02,15.86
2014-01-03,15.76
2014-01-06,15.5
2014-01-07,15.26
2014-01-08,15.21
2014-01-09,15.31
2014-01-10,15.16
2014-01-13,15.36
2014-01-14,15.11
2014-01-15,15.11
2014-01-16,15.16
2014-01-17,15.26
2014-01-21,15.06
2014-01-22,14.79
2014-01-23,14.93
2014-01-24,16.2
2014-01-27,16.24
2014-01-28,15.53
2014-01-29,16.43
2014-01-30,16.58
2014-01-31,17.32
2014-02-03,18.59
2014-02-04,18.33
2014-02-05,18.7
2014-02-06,16.98
2014-02-07,15.88
2014-02-10,15.81
2014-02-11,15.26
2014-02-12,14.98
2014-02-13,14.95
2014-02-14,14.7
2014-02-18,14.44
2014-02-19,15.37
2014-02-20,14.91
2014-02-21,15.14
2014-02-24,14.96
2014-02-25,14.87
2014-02-26,15.27
2014-02-27,15.06
2014-02-28,15.23
2014-03-03,16.57
2014-03-04,15.08
2014-03-05,15.13
2014-03-06,15.02
2014-03-07,15.48
2014-03-10,15.27
2014-03-11,15.52
2014-03-12,15.27
2014-03-13,16.57
2014-03-14,17.67
2014-03-17,16.12
2014-03-18,
